 time            v(vin)          v(vout)         v(xenv.rect)   
 2.98599131e-03  8.95604720e-01  1.03788090e+00  9.01659049e-01 
 2.99599131e-03  8.98740765e-01  1.03788089e+00  9.01936485e-01 
 3.00599131e-03  9.01881780e-01  1.03788088e+00  9.02258984e-01 
 3.01599131e-03  9.05015368e-01  1.03788081e+00  9.02057416e-01 
 3.02599131e-03  9.08129163e-01  1.03788067e+00  9.00996605e-01 
 3.03277027e-03  9.10222495e-01  1.03788059e+00  9.00436740e-01 
 3.03971777e-03  9.12348595e-01  1.03788054e+00  9.00216916e-01 
 3.04446454e-03  9.13787937e-01  1.03788055e+00  9.00589542e-01 
 3.04974033e-03  9.15373244e-01  1.03788132e+00  9.08809293e-01 
 3.05484516e-03  9.16891121e-01  1.03788214e+00  9.17594853e-01 
 3.05885591e-03  9.18071568e-01  1.03788235e+00  9.19949844e-01 
 3.06351270e-03  9.19427713e-01  1.03788252e+00  9.21985817e-01 
 3.06904460e-03  9.21017001e-01  1.03788246e+00  9.21527887e-01 
 3.07619006e-03  9.23032005e-01  1.03788245e+00  9.21712454e-01 
 3.08459851e-03  9.25343423e-01  1.03788272e+00  9.24889920e-01 
 3.09441901e-03  9.27953021e-01  1.03788299e+00  9.28223688e-01 
 3.10441901e-03  9.30500928e-01  1.03788318e+00  9.30561150e-01 
 3.11441901e-03  9.32928461e-01  1.03788336e+00  9.32865350e-01 
 3.12441901e-03  9.35226041e-01  1.03788354e+00  9.35226279e-01 
 3.13441901e-03  9.37384600e-01  1.03788371e+00  9.37417151e-01 
 3.14441901e-03  9.39395618e-01  1.03788387e+00  9.39428958e-01 
 3.15441901e-03  9.41251161e-01  1.03788400e+00  9.41291460e-01 
 3.16441901e-03  9.42943903e-01  1.03788413e+00  9.42995096e-01 
 3.17441901e-03  9.44467166e-01  1.03788423e+00  9.44527033e-01 
 3.18441901e-03  9.45814937e-01  1.03788432e+00  9.45882322e-01 
 3.19441901e-03  9.46981898e-01  1.03788439e+00  9.47056674e-01 
 3.20441901e-03  9.47963442e-01  1.03788445e+00  9.48045326e-01 
 3.21441901e-03  9.48755697e-01  1.03788448e+00  9.48844360e-01 
 3.22441901e-03  9.49355535e-01  1.03788450e+00  9.49450766e-01 
 3.23441901e-03  9.49760590e-01  1.03788450e+00  9.49862255e-01 
 3.24441901e-03  9.49969262e-01  1.03788448e+00  9.50077281e-01 
 3.25441901e-03  9.49980728e-01  1.03788444e+00  9.50095080e-01 
 3.26441901e-03  9.49794943e-01  1.03788438e+00  9.49915668e-01 
 3.27441901e-03  9.49412641e-01  1.03788430e+00  9.49539841e-01 
 3.28441901e-03  9.48835329e-01  1.03788420e+00  9.48969175e-01 
 3.29441901e-03  9.48065286e-01  1.03788409e+00  9.48206018e-01 
 3.30441901e-03  9.47105552e-01  1.03788395e+00  9.47253490e-01 
 3.31441901e-03  9.45959914e-01  1.03788380e+00  9.46115468e-01 
 3.32441901e-03  9.44632893e-01  1.03788363e+00  9.44796576e-01 
 3.33441901e-03  9.43129726e-01  1.03788344e+00  9.43302174e-01 
 3.34441901e-03  9.41456346e-01  1.03788324e+00  9.41638340e-01 
 3.35441901e-03  9.39619356e-01  1.03788302e+00  9.39811858e-01 
 3.36441901e-03  9.37626008e-01  1.03788279e+00  9.37830206e-01 
 3.37441901e-03  9.35484166e-01  1.03788254e+00  9.35701541e-01 
 3.38441901e-03  9.33202285e-01  1.03788228e+00  9.33434701e-01 
 3.39441901e-03  9.30789369e-01  1.03788201e+00  9.31039212e-01 
 3.40441901e-03  9.28254942e-01  1.03788172e+00  9.28525323e-01 
 3.41441901e-03  9.25609006e-01  1.03788143e+00  9.25904086e-01 
 3.42441901e-03  9.22862002e-01  1.03788113e+00  9.23187523e-01 
 3.43441901e-03  9.20024773e-01  1.03788082e+00  9.20388969e-01 
 3.44441901e-03  9.17108515e-01  1.03788050e+00  9.17523790e-01 
 3.45441901e-03  9.14124737e-01  1.03788018e+00  9.14610990e-01 
 3.46441901e-03  9.11085216e-01  1.03787986e+00  9.11677041e-01 
 3.47441901e-03  9.08001946e-01  1.03787954e+00  9.08765961e-01 
 3.48441901e-03  9.04887096e-01  1.03787923e+00  9.05983700e-01 
 3.49441901e-03  9.01752960e-01  1.03787895e+00  9.03537462e-01 
 3.50441901e-03  8.98611905e-01  1.03787874e+00  9.01822080e-01 
 3.51441901e-03  8.95476328e-01  1.03787861e+00  9.00894540e-01 
 3.52441901e-03  8.92358604e-01  1.03787853e+00  9.00427829e-01 
 3.53177858e-03  8.90082672e-01  1.03787847e+00  9.00143244e-01 
 3.53874581e-03  8.87947525e-01  1.03787834e+00  8.99074439e-01 
 3.54379764e-03  8.86413572e-01  1.03787803e+00  8.96045827e-01 
 3.55036281e-03  8.84440788e-01  1.03787785e+00  8.94470753e-01 
 3.55600867e-03  8.82765298e-01  1.03787799e+00  8.96188066e-01 
 3.56229390e-03  8.80925665e-01  1.03787811e+00  8.97769932e-01 
 3.56905521e-03  8.78979975e-01  1.03787816e+00  8.98551165e-01 
 3.57694583e-03  8.76757511e-01  1.03787816e+00  8.98901157e-01 
 3.58596969e-03  8.74286189e-01  1.03787814e+00  8.99031902e-01 
 3.59596969e-03  8.71644395e-01  1.03787810e+00  8.99084930e-01 
 3.60596969e-03  8.69114507e-01  1.03787806e+00  8.99126568e-01 
 3.61596969e-03  8.66706510e-01  1.03787802e+00  8.99176434e-01 
 3.62596969e-03  8.64429907e-01  1.03787799e+00  8.99233151e-01 
 3.63596969e-03  8.62293684e-01  1.03787795e+00  8.99292710e-01 
 3.64596969e-03  8.60306270e-01  1.03787792e+00  8.99353084e-01 
 3.65596969e-03  8.58475508e-01  1.03787788e+00  8.99414070e-01 
 3.66596969e-03  8.56808625e-01  1.03787784e+00  8.99476363e-01 
 3.67596969e-03  8.55312199e-01  1.03787781e+00  8.99540965e-01 
 3.68596969e-03  8.53992135e-01  1.03787777e+00  8.99608847e-01 
 3.69596969e-03  8.52853643e-01  1.03787774e+00  8.99680646e-01 
 3.70596969e-03  8.51901216e-01  1.03787770e+00  8.99756309e-01 
 3.71596969e-03  8.51138613e-01  1.03787767e+00  8.99834785e-01 
 3.72596969e-03  8.50568844e-01  1.03787763e+00  8.99913996e-01 
 3.73596969e-03  8.50194157e-01  1.03787760e+00  8.99991230e-01 
 3.74596969e-03  8.50016031e-01  1.03787756e+00  9.00063224e-01 
 3.75596969e-03  8.50035168e-01  1.03787753e+00  9.00129309e-01 
 3.76596969e-03  8.50251494e-01  1.03787749e+00  9.00188721e-01 
 3.77596969e-03  8.50664155e-01  1.03787746e+00  9.00241854e-01 
 3.78596969e-03  8.51271522e-01  1.03787742e+00  9.00290028e-01 
 3.79596969e-03  8.52071197e-01  1.03787738e+00  9.00334951e-01 
 3.80596969e-03  8.53060026e-01  1.03787734e+00  9.00378292e-01 
 3.81596969e-03  8.54234106e-01  1.03787730e+00  9.00421445e-01 
 3.82596969e-03  8.55588802e-01  1.03787727e+00  9.00465432e-01 
 3.83596969e-03  8.57118769e-01  1.03787723e+00  9.00510905e-01 
 3.84596969e-03  8.58817969e-01  1.03787719e+00  9.00558197e-01 
 3.85596969e-03  8.60679696e-01  1.03787715e+00  9.00607386e-01 
 3.86596969e-03  8.62696602e-01  1.03787712e+00  9.00658388e-01 
 3.87596969e-03  8.64860727e-01  1.03787708e+00  9.00711044e-01 
 3.88596969e-03  8.67163531e-01  1.03787704e+00  9.00765223e-01 
 3.89596969e-03  8.69595925e-01  1.03787701e+00  9.00820915e-01 
 3.90596969e-03  8.72148311e-01  1.03787697e+00  9.00878322e-01 
 3.91596969e-03  8.74810614e-01  1.03787694e+00  9.00937958e-01 
 3.92596969e-03  8.77572328e-01  1.03787690e+00  9.01000774e-01 
 3.93596969e-03  8.80422555e-01  1.03787686e+00  9.01068360e-01 
 3.94596969e-03  8.83350044e-01  1.03787683e+00  9.01143290e-01 
 3.95596969e-03  8.86343243e-01  1.03787680e+00  9.01229777e-01 
 3.96596969e-03  8.89390339e-01  1.03787676e+00  9.01334904e-01 
 3.97596969e-03  8.92479307e-01  1.03787673e+00  9.01470879e-01 
 3.98596969e-03  8.95597955e-01  1.03787671e+00  9.01658566e-01 
 3.99596969e-03  8.98733976e-01  1.03787670e+00  9.01935781e-01 
 4.00596969e-03  9.01874994e-01  1.03787668e+00  9.02258458e-01 
 4.01596969e-03  9.05008612e-01  1.03787662e+00  9.02059119e-01 
 4.02596969e-03  9.08122463e-01  1.03787648e+00  9.00998768e-01 
 4.03275790e-03  9.10218691e-01  1.03787640e+00  9.00437481e-01 
 4.03972092e-03  9.12349555e-01  1.03787635e+00  9.00216642e-01 
 4.04447134e-03  9.13789991e-01  1.03787636e+00  9.00592133e-01 
 4.04974532e-03  9.15374735e-01  1.03787713e+00  9.08821565e-01 
 4.05485189e-03  9.16893109e-01  1.03787795e+00  9.17601113e-01 
 4.05886510e-03  9.18074260e-01  1.03787816e+00  9.19956339e-01 
 4.06352293e-03  9.19430676e-01  1.03787833e+00  9.21987006e-01 
 4.06906466e-03  9.21022719e-01  1.03787827e+00  9.21526324e-01 
 4.07620876e-03  9.23037220e-01  1.03787826e+00  9.21717874e-01 
 4.08463174e-03  9.25352421e-01  1.03787853e+00  9.24902549e-01 
 4.09445038e-03  9.27961191e-01  1.03787880e+00  9.28231746e-01 
 4.10445038e-03  9.30508736e-01  1.03787899e+00  9.30568261e-01 
 4.11445038e-03  9.32935876e-01  1.03787917e+00  9.32872838e-01 
 4.12445038e-03  9.35233034e-01  1.03787935e+00  9.35233432e-01 
 4.13445038e-03  9.37391143e-01  1.03787952e+00  9.37423717e-01 
 4.14445038e-03  9.39401686e-01  1.03787967e+00  9.39435037e-01 
 4.15445038e-03  9.41256728e-01  1.03787981e+00  9.41297061e-01 
 4.16445038e-03  9.42948950e-01  1.03787994e+00  9.43000172e-01 
 4.17445038e-03  9.44471671e-01  1.03788004e+00  9.44531563e-01 
 4.18445038e-03  9.45818883e-01  1.03788013e+00  9.45886292e-01 
 4.19445038e-03  9.46985269e-01  1.03788020e+00  9.47060068e-01 
 4.20445038e-03  9.47966225e-01  1.03788026e+00  9.48048131e-01 
 4.21445038e-03  9.48757881e-01  1.03788029e+00  9.48846564e-01 
 4.22445038e-03  9.49357111e-01  1.03788031e+00  9.49452363e-01 
 4.23445038e-03  9.49761552e-01  1.03788031e+00  9.49863238e-01 
 4.24445038e-03  9.49969606e-01  1.03788029e+00  9.50077646e-01 
 4.25445038e-03  9.49980454e-01  1.03788025e+00  9.50094825e-01 
 4.26445038e-03  9.49794051e-01  1.03788019e+00  9.49914795e-01 
 4.27445038e-03  9.49411134e-01  1.03788011e+00  9.49538355e-01 
 4.28445038e-03  9.48833213e-01  1.03788001e+00  9.48967080e-01 
 4.29445038e-03  9.48062571e-01  1.03787990e+00  9.48203325e-01 
 4.30445038e-03  9.47102247e-01  1.03787976e+00  9.47250208e-01 
 4.31445038e-03  9.45956032e-01  1.03787961e+00  9.46111611e-01 
 4.32445038e-03  9.44628450e-01  1.03787944e+00  9.44792160e-01 
 4.33445038e-03  9.43124740e-01  1.03787925e+00  9.43297216e-01 
 4.34445038e-03  9.41450836e-01  1.03787905e+00  9.41632861e-01 
 4.35445038e-03  9.39613344e-01  1.03787883e+00  9.39805881e-01 
 4.36445038e-03  9.37619517e-01  1.03787860e+00  9.37823754e-01 
 4.37445038e-03  9.35477223e-01  1.03787835e+00  9.35694642e-01 
 4.38445038e-03  9.33194916e-01  1.03787809e+00  9.33427383e-01 
 4.39445038e-03  9.30781604e-01  1.03787782e+00  9.31031506e-01 
 4.40445038e-03  9.28246811e-01  1.03787753e+00  9.28517263e-01 
 4.41445038e-03  9.25600541e-01  1.03787724e+00  9.25895707e-01 
 4.42445038e-03  9.22853238e-01  1.03787694e+00  9.23178866e-01 
 4.43445038e-03  9.20015743e-01  1.03787663e+00  9.20380077e-01 
 4.44445038e-03  9.17099255e-01  1.03787631e+00  9.17514717e-01 
 4.45445038e-03  9.14115284e-01  1.03787599e+00  9.14601803e-01 
 4.46445038e-03  9.11075606e-01  1.03787566e+00  9.11667844e-01 
 4.47445038e-03  9.07992218e-01  1.03787534e+00  9.08756940e-01 
 4.48445038e-03  9.04877289e-01  1.03787504e+00  9.05975324e-01 
 4.49445038e-03  9.01743111e-01  1.03787476e+00  9.03530747e-01 
 4.50445038e-03  8.98602054e-01  1.03787455e+00  9.01818107e-01 
 4.51445038e-03  8.95466514e-01  1.03787442e+00  9.00892613e-01 
 4.52445038e-03  8.92348865e-01  1.03787434e+00  9.00426811e-01 
 4.53180306e-03  8.90075131e-01  1.03787428e+00  9.00141654e-01 
 4.53875676e-03  8.87944185e-01  1.03787415e+00  8.99070057e-01 
 4.54380736e-03  8.86410635e-01  1.03787384e+00  8.96038424e-01 
 4.55036894e-03  8.84438959e-01  1.03787366e+00  8.94472241e-01 
 4.55601948e-03  8.82762110e-01  1.03787380e+00  8.96191638e-01 
 4.56230334e-03  8.80922922e-01  1.03787392e+00  8.97771737e-01 
 4.56906324e-03  8.78977686e-01  1.03787397e+00  8.98551801e-01 
 4.57695267e-03  8.76755610e-01  1.03787397e+00  8.98901250e-01 
 4.58598427e-03  8.74282262e-01  1.03787394e+00  8.99031974e-01 
 4.59598427e-03  8.71640623e-01  1.03787391e+00  8.99084986e-01 
 4.60598427e-03  8.69110906e-01  1.03787387e+00  8.99126641e-01 
 4.61598427e-03  8.66703094e-01  1.03787383e+00  8.99176517e-01 
 4.62598427e-03  8.64426689e-01  1.03787380e+00  8.99233239e-01 
 4.63598427e-03  8.62290676e-01  1.03787376e+00  8.99292798e-01 
 4.64598427e-03  8.60303485e-01  1.03787372e+00  8.99353173e-01 
 4.65598427e-03  8.58472958e-01  1.03787369e+00  8.99414159e-01 
 4.66598427e-03  8.56806319e-01  1.03787365e+00  8.99476454e-01 
 4.67598427e-03  8.55310145e-01  1.03787362e+00  8.99541060e-01 
 4.68598427e-03  8.53990342e-01  1.03787358e+00  8.99608948e-01 
 4.69598427e-03  8.52852118e-01  1.03787355e+00  8.99680753e-01 
 4.70598427e-03  8.51899966e-01  1.03787351e+00  8.99756420e-01 
 4.71598427e-03  8.51137642e-01  1.03787348e+00  8.99834898e-01 
 4.72598427e-03  8.50568155e-01  1.03787344e+00  8.99914108e-01 
 4.73598427e-03  8.50193754e-01  1.03787341e+00  8.99991337e-01 
 4.74598427e-03  8.50015915e-01  1.03787337e+00  9.00063321e-01 
 4.75598427e-03  8.50035340e-01  1.03787334e+00  9.00129398e-01 
 4.76598427e-03  8.50251953e-01  1.03787330e+00  9.00188800e-01 
 4.77598427e-03  8.50664899e-01  1.03787326e+00  9.00241925e-01 
 4.78598427e-03  8.51272548e-01  1.03787323e+00  9.00290094e-01 
 4.79598427e-03  8.52072502e-01  1.03787319e+00  9.00335013e-01 
 4.80598427e-03  8.53061604e-01  1.03787315e+00  9.00378354e-01 
 4.81598427e-03  8.54235950e-01  1.03787311e+00  9.00421507e-01 
 4.82598427e-03  8.55590906e-01  1.03787308e+00  9.00465496e-01 
 4.83598427e-03  8.57121125e-01  1.03787304e+00  9.00510973e-01 
 4.84598427e-03  8.58820567e-01  1.03787300e+00  9.00558267e-01 
 4.85598427e-03  8.60682525e-01  1.03787296e+00  9.00607459e-01 
 4.86598427e-03  8.62699651e-01  1.03787293e+00  9.00658463e-01 
 4.87598427e-03  8.64863985e-01  1.03787289e+00  9.00711121e-01 
 4.88598427e-03  8.67166984e-01  1.03787285e+00  9.00765303e-01 
 4.89598427e-03  8.69599561e-01  1.03787282e+00  9.00820997e-01 
 4.90598427e-03  8.72152114e-01  1.03787278e+00  9.00878407e-01 
 4.91598427e-03  8.74814570e-01  1.03787274e+00  9.00938047e-01 
 4.92598427e-03  8.77576421e-01  1.03787271e+00  9.01000869e-01 
 4.93598427e-03  8.80426768e-01  1.03787267e+00  9.01068463e-01 
 4.94598427e-03  8.83354362e-01  1.03787264e+00  9.01143406e-01 
 4.95598427e-03  8.86347648e-01  1.03787260e+00  9.01229914e-01 
 4.96598427e-03  8.89394814e-01  1.03787257e+00  9.01335076e-01 
 4.97598427e-03  8.92483834e-01  1.03787254e+00  9.01471108e-01 
 4.98598427e-03  8.95602517e-01  1.03787252e+00  9.01658892e-01 
 4.99598427e-03  8.98738554e-01  1.03787250e+00  9.01936255e-01 
 5.00598427e-03  9.01879570e-01  1.03787249e+00  9.02258813e-01 
 5.01598427e-03  9.05013168e-01  1.03787243e+00  9.02057971e-01 
 5.02598427e-03  9.08126982e-01  1.03787229e+00  9.00997309e-01 
 5.03276624e-03  9.10221254e-01  1.03787221e+00  9.00436981e-01 
 5.03971878e-03  9.12348903e-01  1.03787216e+00  9.00216827e-01 
 5.04446674e-03  9.13788601e-01  1.03787217e+00  9.00590379e-01 
 5.04974193e-03  9.15373722e-01  1.03787294e+00  9.08813232e-01 
 5.05484734e-03  9.16891763e-01  1.03787376e+00  9.17596886e-01 
 5.05885887e-03  9.18072437e-01  1.03787397e+00  9.19951943e-01 
 5.06351600e-03  9.19428669e-01  1.03787414e+00  9.21986200e-01 
 5.06905107e-03  9.21018844e-01  1.03787408e+00  9.21527381e-01 
 5.07619608e-03  9.23033686e-01  1.03787406e+00  9.21714200e-01 
 5.08460922e-03  9.25346323e-01  1.03787433e+00  9.24893991e-01 
 5.09442911e-03  9.27955652e-01  1.03787461e+00  9.28226283e-01 
 5.10442911e-03  9.30503442e-01  1.03787480e+00  9.30563439e-01 
 5.11442911e-03  9.32930849e-01  1.03787498e+00  9.32867761e-01 
 5.12442911e-03  9.35228293e-01  1.03787516e+00  9.35228582e-01 
 5.13442911e-03  9.37386707e-01  1.03787533e+00  9.37419266e-01 
 5.14442911e-03  9.39397572e-01  1.03787548e+00  9.39430916e-01 
 5.15442911e-03  9.41252954e-01  1.03787562e+00  9.41293264e-01 
 5.16442911e-03  9.42945529e-01  1.03787574e+00  9.42996731e-01 
 5.17442911e-03  9.44468617e-01  1.03787585e+00  9.44528492e-01 
 5.18442911e-03  9.45816208e-01  1.03787594e+00  9.45883601e-01 
 5.19442911e-03  9.46982984e-01  1.03787601e+00  9.47057767e-01 
 5.20442911e-03  9.47964339e-01  1.03787607e+00  9.48046229e-01 
 5.21442911e-03  9.48756400e-01  1.03787610e+00  9.48845070e-01 
 5.22442911e-03  9.49356043e-01  1.03787612e+00  9.49451280e-01 
 5.23442911e-03  9.49760900e-01  1.03787612e+00  9.49862572e-01 
 5.24442911e-03  9.49969373e-01  1.03787610e+00  9.50077399e-01 
 5.25442911e-03  9.49980640e-01  1.03787606e+00  9.50094998e-01 
 5.26442911e-03  9.49794656e-01  1.03787600e+00  9.49915387e-01 
 5.27442911e-03  9.49412156e-01  1.03787592e+00  9.49539363e-01 
 5.28442911e-03  9.48834648e-01  1.03787582e+00  9.48968500e-01 
 5.29442911e-03  9.48064412e-01  1.03787571e+00  9.48205151e-01 
 5.30442911e-03  9.47104488e-01  1.03787557e+00  9.47252434e-01 
 5.31442911e-03  9.45958664e-01  1.03787542e+00  9.46114226e-01 
 5.32442911e-03  9.44631462e-01  1.03787525e+00  9.44795155e-01 
 5.33442911e-03  9.43128120e-01  1.03787506e+00  9.43300578e-01 
 5.34442911e-03  9.41454572e-01  1.03787486e+00  9.41636576e-01 
 5.35442911e-03  9.39617421e-01  1.03787464e+00  9.39809934e-01 
 5.36442911e-03  9.37623918e-01  1.03787441e+00  9.37828129e-01 
 5.37442911e-03  9.35481930e-01  1.03787416e+00  9.35699320e-01 
 5.38442911e-03  9.33199912e-01  1.03787390e+00  9.33432345e-01 
 5.39442911e-03  9.30786869e-01  1.03787363e+00  9.31036731e-01 
 5.40442911e-03  9.28252324e-01  1.03787334e+00  9.28522728e-01 
 5.41442911e-03  9.25606280e-01  1.03787305e+00  9.25901388e-01 
 5.42442911e-03  9.22859180e-01  1.03787275e+00  9.23184735e-01 
 5.43442911e-03  9.20021865e-01  1.03787244e+00  9.20386105e-01 
 5.44442911e-03  9.17105533e-01  1.03787212e+00  9.17520868e-01 
 5.45442911e-03  9.14121693e-01  1.03787180e+00  9.14608032e-01 
 5.46442911e-03  9.11082121e-01  1.03787147e+00  9.11674080e-01 
 5.47442911e-03  9.07998814e-01  1.03787115e+00  9.08763056e-01 
 5.48442911e-03  9.04883938e-01  1.03787085e+00  9.05981002e-01 
 5.49442911e-03  9.01749788e-01  1.03787057e+00  9.03535299e-01 
 5.50442911e-03  8.98608732e-01  1.03787036e+00  9.01820800e-01 
 5.51442911e-03  8.95473167e-01  1.03787023e+00  9.00893919e-01 
 5.52442911e-03  8.92355468e-01  1.03787015e+00  9.00427501e-01 
 5.53178645e-03  8.90080247e-01  1.03787009e+00  9.00142733e-01 
 5.53874931e-03  8.87946457e-01  1.03786996e+00  8.99073037e-01 
 5.54380074e-03  8.86412636e-01  1.03786964e+00  8.96043461e-01 
 5.55036475e-03  8.84440211e-01  1.03786947e+00  8.94471225e-01 
 5.55601208e-03  8.82764291e-01  1.03786961e+00  8.96189199e-01 
 5.56229687e-03  8.80924800e-01  1.03786973e+00  8.97770503e-01 
 5.56905773e-03  8.78979255e-01  1.03786978e+00  8.98551366e-01 
 5.57694798e-03  8.76756915e-01  1.03786978e+00  8.98901186e-01 
 5.58597428e-03  8.74284952e-01  1.03786975e+00  8.99031924e-01 
 5.59597428e-03  8.71643207e-01  1.03786972e+00  8.99084948e-01 
 5.60597428e-03  8.69113373e-01  1.03786968e+00  8.99126591e-01 
 5.61597428e-03  8.66705434e-01  1.03786964e+00  8.99176460e-01 
 5.62597428e-03  8.64428894e-01  1.03786961e+00  8.99233179e-01 
 5.63597428e-03  8.62292736e-01  1.03786957e+00  8.99292737e-01 
 5.64597428e-03  8.60305392e-01  1.03786953e+00  8.99353112e-01 
 5.65597428e-03  8.58474705e-01  1.03786950e+00  8.99414098e-01 
 5.66597428e-03  8.56807899e-01  1.03786946e+00  8.99476391e-01 
 5.67597428e-03  8.55311552e-01  1.03786943e+00  8.99540995e-01 
 5.68597428e-03  8.53991570e-01  1.03786939e+00  8.99608879e-01 
 5.69597428e-03  8.52853163e-01  1.03786936e+00  8.99680680e-01 
 5.70597428e-03  8.51900822e-01  1.03786932e+00  8.99756344e-01 
 5.71597428e-03  8.51138307e-01  1.03786929e+00  8.99834821e-01 
 5.72597428e-03  8.50568627e-01  1.03786925e+00  8.99914031e-01 
 5.73597428e-03  8.50194030e-01  1.03786922e+00  8.99991264e-01 
 5.74597428e-03  8.50015994e-01  1.03786918e+00  9.00063254e-01 
 5.75597428e-03  8.50035222e-01  1.03786915e+00  9.00129337e-01 
 5.76597428e-03  8.50251639e-01  1.03786911e+00  9.00188746e-01 
 5.77597428e-03  8.50664389e-01  1.03786907e+00  9.00241876e-01 
 5.78597428e-03  8.51271845e-01  1.03786904e+00  9.00290049e-01 
 5.79597428e-03  8.52071608e-01  1.03786900e+00  9.00334970e-01 
 5.80597428e-03  8.53060523e-01  1.03786896e+00  9.00378311e-01 
 5.81597428e-03  8.54234687e-01  1.03786892e+00  9.00421464e-01 
 5.82597428e-03  8.55589465e-01  1.03786889e+00  9.00465452e-01 
 5.83597428e-03  8.57119511e-01  1.03786885e+00  9.00510927e-01 
 5.84597428e-03  8.58818787e-01  1.03786881e+00  9.00558219e-01 
 5.85597428e-03  8.60680587e-01  1.03786877e+00  9.00607409e-01 
 5.86597428e-03  8.62697562e-01  1.03786874e+00  9.00658411e-01 
 5.87597428e-03  8.64861753e-01  1.03786870e+00  9.00711068e-01 
 5.88597428e-03  8.67164618e-01  1.03786866e+00  9.00765248e-01 
 5.89597428e-03  8.69597070e-01  1.03786863e+00  9.00820941e-01 
 5.90597428e-03  8.72149509e-01  1.03786859e+00  9.00878349e-01 
 5.91597428e-03  8.74811860e-01  1.03786855e+00  9.00937986e-01 
 5.92597428e-03  8.77573617e-01  1.03786852e+00  9.01000804e-01 
 5.93597428e-03  8.80423882e-01  1.03786848e+00  9.01068392e-01 
 5.94597428e-03  8.83351404e-01  1.03786845e+00  9.01143326e-01 
 5.95597428e-03  8.86344630e-01  1.03786841e+00  9.01229820e-01 
 5.96597428e-03  8.89391749e-01  1.03786838e+00  9.01334958e-01 
 5.97597428e-03  8.92480733e-01  1.03786835e+00  9.01470951e-01 
 5.98597428e-03  8.95599392e-01  1.03786833e+00  9.01658669e-01 
 5.99597428e-03  8.98735418e-01  1.03786831e+00  9.01935930e-01 
 6.00597428e-03  9.01876435e-01  1.03786830e+00  9.02258570e-01 
 6.01597428e-03  9.05010047e-01  1.03786824e+00  9.02058758e-01 
 6.02597428e-03  9.08123886e-01  1.03786810e+00  9.00998309e-01 
 6.03276053e-03  9.10219498e-01  1.03786802e+00  9.00437324e-01 
 6.03972024e-03  9.12349348e-01  1.03786797e+00  9.00216701e-01 
 6.04446989e-03  9.13789551e-01  1.03786798e+00  9.00591577e-01 
