 3.27340695e+01  8.20686959e+01  3.27340695e+01 -1.26357782e+01 
 3.31131121e+01  8.20638579e+01  3.31131121e+01 -1.27773177e+01 
 3.34965439e+01  8.20589128e+01  3.34965439e+01 -1.29203348e+01 
 3.38844156e+01  8.20538582e+01  3.38844156e+01 -1.30648416e+01 
 3.42767787e+01  8.20486921e+01  3.42767787e+01 -1.32108498e+01 
 3.46736850e+01  8.20434119e+01  3.46736850e+01 -1.33583711e+01 
 3.50751874e+01  8.20380154e+01  3.50751874e+01 -1.35074174e+01 
 3.54813389e+01  8.20325001e+01  3.54813389e+01 -1.36580002e+01 
 3.58921935e+01  8.20268636e+01  3.58921935e+01 -1.38101312e+01 
 3.63078055e+01  8.20211034e+01  3.63078055e+01 -1.39638221e+01 
 3.67282300e+01  8.20152169e+01  3.67282300e+01 -1.41190842e+01 
 3.71535229e+01  8.20092015e+01  3.71535229e+01 -1.42759292e+01 
 3.75837404e+01  8.20030547e+01  3.75837404e+01 -1.44343683e+01 
 3.80189396e+01  8.19967736e+01  3.80189396e+01 -1.45944129e+01 
 3.84591782e+01  8.19903557e+01  3.84591782e+01 -1.47560742e+01 
 3.89045145e+01  8.19837980e+01  3.89045145e+01 -1.49193633e+01 
 3.93550075e+01  8.19770978e+01  3.93550075e+01 -1.50842913e+01 
 3.98107171e+01  8.19702523e+01  3.98107171e+01 -1.52508691e+01 
 4.02717034e+01  8.19632584e+01  4.02717034e+01 -1.54191075e+01 
 4.07380278e+01  8.19561133e+01  4.07380278e+01 -1.55890172e+01 
 4.12097519e+01  8.19488139e+01  4.12097519e+01 -1.57606087e+01 
 4.16869383e+01  8.19413571e+01  4.16869383e+01 -1.59338926e+01 
 4.21696503e+01  8.19337399e+01  4.21696503e+01 -1.61088791e+01 
 4.26579519e+01  8.19259591e+01  4.26579519e+01 -1.62855783e+01 
 4.31519077e+01  8.19180114e+01  4.31519077e+01 -1.64640001e+01 
 4.36515832e+01  8.19098936e+01  4.36515832e+01 -1.66441545e+01 
 4.41570447e+01  8.19016025e+01  4.41570447e+01 -1.68260511e+01 
 4.46683592e+01  8.18931345e+01  4.46683592e+01 -1.70096992e+01 
 4.51855944e+01  8.18844864e+01  4.51855944e+01 -1.71951081e+01 
 4.57088190e+01  8.18756546e+01  4.57088190e+01 -1.73822869e+01 
 4.62381021e+01  8.18666357e+01  4.62381021e+01 -1.75712444e+01 
 4.67735141e+01  8.18574260e+01  4.67735141e+01 -1.77619893e+01 
 4.73151259e+01  8.18480220e+01  4.73151259e+01 -1.79545297e+01 
 4.78630092e+01  8.18384199e+01  4.78630092e+01 -1.81488740e+01 
 4.84172368e+01  8.18286162e+01  4.84172368e+01 -1.83450300e+01 
 4.89778819e+01  8.18186069e+01  4.89778819e+01 -1.85430052e+01 
 4.95450191e+01  8.18083883e+01  4.95450191e+01 -1.87428070e+01 
 5.01187234e+01  8.17979565e+01  5.01187234e+01 -1.89444425e+01 
 5.06990708e+01  8.17873077e+01  5.06990708e+01 -1.91479184e+01 
 5.12861384e+01  8.17764377e+01  5.12861384e+01 -1.93532412e+01 
 5.18800039e+01  8.17653426e+01  5.18800039e+01 -1.95604168e+01 
 5.24807460e+01  8.17540184e+01  5.24807460e+01 -1.97694513e+01 
 5.30884444e+01  8.17424608e+01  5.30884444e+01 -1.99803499e+01 
 5.37031796e+01  8.17306659e+01  5.37031796e+01 -2.01931178e+01 
 5.43250331e+01  8.17186292e+01  5.43250331e+01 -2.04077598e+01 
 5.49540874e+01  8.17063466e+01  5.49540874e+01 -2.06242801e+01 
 5.55904257e+01  8.16938138e+01  5.55904257e+01 -2.08426828e+01 
 5.62341325e+01  8.16810264e+01  5.62341325e+01 -2.10629713e+01 
 5.68852931e+01  8.16679799e+01  5.68852931e+01 -2.12851489e+01 
 5.75439937e+01  8.16546701e+01  5.75439937e+01 -2.15092182e+01 
 5.82103218e+01  8.16410923e+01  5.82103218e+01 -2.17351816e+01 
 5.88843655e+01  8.16272420e+01  5.88843655e+01 -2.19630409e+01 
 5.95662144e+01  8.16131147e+01  5.95662144e+01 -2.21927974e+01 
 6.02559586e+01  8.15987058e+01  6.02559586e+01 -2.24244521e+01 
 6.09536897e+01  8.15840105e+01  6.09536897e+01 -2.26580054e+01 
