 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_en)       
 1.49380000e-04  1.05000000e+01  1.49380000e-04  9.42988151e+00  1.49380000e-04  9.42987992e+00  1.49380000e-04  1.04999979e+01 
 1.49390000e-04  1.05000000e+01  1.49390000e-04  9.42988146e+00  1.49390000e-04  9.42987988e+00  1.49390000e-04  1.04999979e+01 
 1.49400000e-04  1.05000000e+01  1.49400000e-04  9.42988141e+00  1.49400000e-04  9.42987983e+00  1.49400000e-04  1.04999979e+01 
 1.49410000e-04  1.05000000e+01  1.49410000e-04  9.42988136e+00  1.49410000e-04  9.42987978e+00  1.49410000e-04  1.04999979e+01 
 1.49420000e-04  1.05000000e+01  1.49420000e-04  9.42988131e+00  1.49420000e-04  9.42987973e+00  1.49420000e-04  1.04999979e+01 
 1.49430000e-04  1.05000000e+01  1.49430000e-04  9.42988126e+00  1.49430000e-04  9.42987968e+00  1.49430000e-04  1.04999979e+01 
 1.49440000e-04  1.05000000e+01  1.49440000e-04  9.42988121e+00  1.49440000e-04  9.42987963e+00  1.49440000e-04  1.04999979e+01 
 1.49450000e-04  1.05000000e+01  1.49450000e-04  9.42988116e+00  1.49450000e-04  9.42987958e+00  1.49450000e-04  1.04999979e+01 
 1.49460000e-04  1.05000000e+01  1.49460000e-04  9.42988111e+00  1.49460000e-04  9.42987953e+00  1.49460000e-04  1.04999979e+01 
 1.49470000e-04  1.05000000e+01  1.49470000e-04  9.42988107e+00  1.49470000e-04  9.42987948e+00  1.49470000e-04  1.04999979e+01 
 1.49480000e-04  1.05000000e+01  1.49480000e-04  9.42988102e+00  1.49480000e-04  9.42987943e+00  1.49480000e-04  1.04999979e+01 
 1.49490000e-04  1.05000000e+01  1.49490000e-04  9.42988097e+00  1.49490000e-04  9.42987939e+00  1.49490000e-04  1.04999979e+01 
 1.49500000e-04  1.05000000e+01  1.49500000e-04  9.42988092e+00  1.49500000e-04  9.42987934e+00  1.49500000e-04  1.04999979e+01 
 1.49510000e-04  1.05000000e+01  1.49510000e-04  9.42988087e+00  1.49510000e-04  9.42987929e+00  1.49510000e-04  1.04999979e+01 
 1.49520000e-04  1.05000000e+01  1.49520000e-04  9.42988082e+00  1.49520000e-04  9.42987924e+00  1.49520000e-04  1.04999979e+01 
 1.49530000e-04  1.05000000e+01  1.49530000e-04  9.42988078e+00  1.49530000e-04  9.42987919e+00  1.49530000e-04  1.04999979e+01 
 1.49540000e-04  1.05000000e+01  1.49540000e-04  9.42988073e+00  1.49540000e-04  9.42987914e+00  1.49540000e-04  1.04999979e+01 
 1.49550000e-04  1.05000000e+01  1.49550000e-04  9.42988068e+00  1.49550000e-04  9.42987909e+00  1.49550000e-04  1.04999979e+01 
 1.49560000e-04  1.05000000e+01  1.49560000e-04  9.42988063e+00  1.49560000e-04  9.42987904e+00  1.49560000e-04  1.04999979e+01 
 1.49570000e-04  1.05000000e+01  1.49570000e-04  9.42988058e+00  1.49570000e-04  9.42987900e+00  1.49570000e-04  1.04999979e+01 
 1.49580000e-04  1.05000000e+01  1.49580000e-04  9.42988053e+00  1.49580000e-04  9.42987895e+00  1.49580000e-04  1.04999979e+01 
 1.49590000e-04  1.05000000e+01  1.49590000e-04  9.42988049e+00  1.49590000e-04  9.42987890e+00  1.49590000e-04  1.04999979e+01 
 1.49600000e-04  1.05000000e+01  1.49600000e-04  9.42988044e+00  1.49600000e-04  9.42987885e+00  1.49600000e-04  1.04999979e+01 
 1.49610000e-04  1.05000000e+01  1.49610000e-04  9.42988039e+00  1.49610000e-04  9.42987880e+00  1.49610000e-04  1.04999979e+01 
 1.49620000e-04  1.05000000e+01  1.49620000e-04  9.42988034e+00  1.49620000e-04  9.42987876e+00  1.49620000e-04  1.04999979e+01 
 1.49630000e-04  1.05000000e+01  1.49630000e-04  9.42988029e+00  1.49630000e-04  9.42987871e+00  1.49630000e-04  1.04999979e+01 
 1.49640000e-04  1.05000000e+01  1.49640000e-04  9.42988025e+00  1.49640000e-04  9.42987866e+00  1.49640000e-04  1.04999979e+01 
 1.49650000e-04  1.05000000e+01  1.49650000e-04  9.42988020e+00  1.49650000e-04  9.42987861e+00  1.49650000e-04  1.04999979e+01 
 1.49660000e-04  1.05000000e+01  1.49660000e-04  9.42988015e+00  1.49660000e-04  9.42987856e+00  1.49660000e-04  1.04999979e+01 
 1.49670000e-04  1.05000000e+01  1.49670000e-04  9.42988010e+00  1.49670000e-04  9.42987851e+00  1.49670000e-04  1.04999979e+01 
 1.49680000e-04  1.05000000e+01  1.49680000e-04  9.42988006e+00  1.49680000e-04  9.42987847e+00  1.49680000e-04  1.04999979e+01 
 1.49690000e-04  1.05000000e+01  1.49690000e-04  9.42988001e+00  1.49690000e-04  9.42987842e+00  1.49690000e-04  1.04999979e+01 
 1.49700000e-04  1.05000000e+01  1.49700000e-04  9.42987996e+00  1.49700000e-04  9.42987837e+00  1.49700000e-04  1.04999979e+01 
 1.49710000e-04  1.05000000e+01  1.49710000e-04  9.42987991e+00  1.49710000e-04  9.42987832e+00  1.49710000e-04  1.04999979e+01 
 1.49720000e-04  1.05000000e+01  1.49720000e-04  9.42987987e+00  1.49720000e-04  9.42987828e+00  1.49720000e-04  1.04999979e+01 
 1.49730000e-04  1.05000000e+01  1.49730000e-04  9.42987982e+00  1.49730000e-04  9.42987823e+00  1.49730000e-04  1.04999979e+01 
 1.49740000e-04  1.05000000e+01  1.49740000e-04  9.42987977e+00  1.49740000e-04  9.42987818e+00  1.49740000e-04  1.04999979e+01 
 1.49750000e-04  1.05000000e+01  1.49750000e-04  9.42987972e+00  1.49750000e-04  9.42987813e+00  1.49750000e-04  1.04999979e+01 
 1.49760000e-04  1.05000000e+01  1.49760000e-04  9.42987968e+00  1.49760000e-04  9.42987808e+00  1.49760000e-04  1.04999979e+01 
 1.49770000e-04  1.05000000e+01  1.49770000e-04  9.42987963e+00  1.49770000e-04  9.42987804e+00  1.49770000e-04  1.04999979e+01 
 1.49780000e-04  1.05000000e+01  1.49780000e-04  9.42987958e+00  1.49780000e-04  9.42987799e+00  1.49780000e-04  1.04999979e+01 
 1.49790000e-04  1.05000000e+01  1.49790000e-04  9.42987953e+00  1.49790000e-04  9.42987794e+00  1.49790000e-04  1.04999979e+01 
 1.49800000e-04  1.05000000e+01  1.49800000e-04  9.42987949e+00  1.49800000e-04  9.42987790e+00  1.49800000e-04  1.04999979e+01 
 1.49810000e-04  1.05000000e+01  1.49810000e-04  9.42987944e+00  1.49810000e-04  9.42987785e+00  1.49810000e-04  1.04999979e+01 
 1.49820000e-04  1.05000000e+01  1.49820000e-04  9.42987939e+00  1.49820000e-04  9.42987780e+00  1.49820000e-04  1.04999979e+01 
 1.49830000e-04  1.05000000e+01  1.49830000e-04  9.42987935e+00  1.49830000e-04  9.42987775e+00  1.49830000e-04  1.04999979e+01 
 1.49840000e-04  1.05000000e+01  1.49840000e-04  9.42987930e+00  1.49840000e-04  9.42987771e+00  1.49840000e-04  1.04999979e+01 
 1.49850000e-04  1.05000000e+01  1.49850000e-04  9.42987925e+00  1.49850000e-04  9.42987766e+00  1.49850000e-04  1.04999979e+01 
 1.49860000e-04  1.05000000e+01  1.49860000e-04  9.42987920e+00  1.49860000e-04  9.42987761e+00  1.49860000e-04  1.04999979e+01 
 1.49870000e-04  1.05000000e+01  1.49870000e-04  9.42987916e+00  1.49870000e-04  9.42987756e+00  1.49870000e-04  1.04999979e+01 
 1.49880000e-04  1.05000000e+01  1.49880000e-04  9.42987911e+00  1.49880000e-04  9.42987752e+00  1.49880000e-04  1.04999979e+01 
 1.49890000e-04  1.05000000e+01  1.49890000e-04  9.42987906e+00  1.49890000e-04  9.42987747e+00  1.49890000e-04  1.04999979e+01 
 1.49900000e-04  1.05000000e+01  1.49900000e-04  9.42987902e+00  1.49900000e-04  9.42987742e+00  1.49900000e-04  1.04999979e+01 
 1.49910000e-04  1.05000000e+01  1.49910000e-04  9.42987897e+00  1.49910000e-04  9.42987738e+00  1.49910000e-04  1.04999979e+01 
 1.49920000e-04  1.05000000e+01  1.49920000e-04  9.42987892e+00  1.49920000e-04  9.42987733e+00  1.49920000e-04  1.04999979e+01 
 1.49930000e-04  1.05000000e+01  1.49930000e-04  9.42987888e+00  1.49930000e-04  9.42987728e+00  1.49930000e-04  1.04999979e+01 
 1.49940000e-04  1.05000000e+01  1.49940000e-04  9.42987883e+00  1.49940000e-04  9.42987724e+00  1.49940000e-04  1.04999979e+01 
 1.49950000e-04  1.05000000e+01  1.49950000e-04  9.42987878e+00  1.49950000e-04  9.42987719e+00  1.49950000e-04  1.04999979e+01 
 1.49960000e-04  1.05000000e+01  1.49960000e-04  9.42987874e+00  1.49960000e-04  9.42987714e+00  1.49960000e-04  1.04999979e+01 
 1.49970000e-04  1.05000000e+01  1.49970000e-04  9.42987869e+00  1.49970000e-04  9.42987710e+00  1.49970000e-04  1.04999979e+01 
 1.49980000e-04  1.05000000e+01  1.49980000e-04  9.42987865e+00  1.49980000e-04  9.42987705e+00  1.49980000e-04  1.04999979e+01 
 1.49990000e-04  1.05000000e+01  1.49990000e-04  9.42987860e+00  1.49990000e-04  9.42987700e+00  1.49990000e-04  1.04999979e+01 
 1.50000000e-04  1.05000000e+01  1.50000000e-04  9.42987855e+00  1.50000000e-04  9.42987696e+00  1.50000000e-04  1.04999979e+01 
 1.50010000e-04  1.05000000e+01  1.50010000e-04  9.42987851e+00  1.50010000e-04  9.42987691e+00  1.50010000e-04  1.04999979e+01 
 1.50020000e-04  1.05000000e+01  1.50020000e-04  9.42987846e+00  1.50020000e-04  9.42987686e+00  1.50020000e-04  1.04999979e+01 
 1.50030000e-04  1.05000000e+01  1.50030000e-04  9.42987841e+00  1.50030000e-04  9.42987682e+00  1.50030000e-04  1.04999979e+01 
 1.50040000e-04  1.05000000e+01  1.50040000e-04  9.42987837e+00  1.50040000e-04  9.42987677e+00  1.50040000e-04  1.04999979e+01 
 1.50050000e-04  1.05000000e+01  1.50050000e-04  9.42987832e+00  1.50050000e-04  9.42987672e+00  1.50050000e-04  1.04999979e+01 
 1.50060000e-04  1.05000000e+01  1.50060000e-04  9.42987828e+00  1.50060000e-04  9.42987668e+00  1.50060000e-04  1.04999979e+01 
 1.50070000e-04  1.05000000e+01  1.50070000e-04  9.42987823e+00  1.50070000e-04  9.42987663e+00  1.50070000e-04  1.04999979e+01 
 1.50080000e-04  1.05000000e+01  1.50080000e-04  9.42987818e+00  1.50080000e-04  9.42987659e+00  1.50080000e-04  1.04999979e+01 
 1.50090000e-04  1.05000000e+01  1.50090000e-04  9.42987814e+00  1.50090000e-04  9.42987654e+00  1.50090000e-04  1.04999979e+01 
 1.50100000e-04  1.05000000e+01  1.50100000e-04  9.42987809e+00  1.50100000e-04  9.42987649e+00  1.50100000e-04  1.04999979e+01 
 1.50110000e-04  1.05000000e+01  1.50110000e-04  9.42987805e+00  1.50110000e-04  9.42987645e+00  1.50110000e-04  1.04999979e+01 
 1.50120000e-04  1.05000000e+01  1.50120000e-04  9.42987800e+00  1.50120000e-04  9.42987640e+00  1.50120000e-04  1.04999979e+01 
 1.50130000e-04  1.05000000e+01  1.50130000e-04  9.42987796e+00  1.50130000e-04  9.42987636e+00  1.50130000e-04  1.04999979e+01 
 1.50140000e-04  1.05000000e+01  1.50140000e-04  9.42987791e+00  1.50140000e-04  9.42987631e+00  1.50140000e-04  1.04999979e+01 
 1.50150000e-04  1.05000000e+01  1.50150000e-04  9.42987786e+00  1.50150000e-04  9.42987626e+00  1.50150000e-04  1.04999979e+01 
 1.50160000e-04  1.05000000e+01  1.50160000e-04  9.42987782e+00  1.50160000e-04  9.42987622e+00  1.50160000e-04  1.04999979e+01 
 1.50170000e-04  1.05000000e+01  1.50170000e-04  9.42987777e+00  1.50170000e-04  9.42987617e+00  1.50170000e-04  1.04999979e+01 
 1.50180000e-04  1.05000000e+01  1.50180000e-04  9.42987773e+00  1.50180000e-04  9.42987613e+00  1.50180000e-04  1.04999979e+01 
 1.50190000e-04  1.05000000e+01  1.50190000e-04  9.42987768e+00  1.50190000e-04  9.42987608e+00  1.50190000e-04  1.04999979e+01 
 1.50200000e-04  1.05000000e+01  1.50200000e-04  9.42987764e+00  1.50200000e-04  9.42987603e+00  1.50200000e-04  1.04999979e+01 
 1.50210000e-04  1.05000000e+01  1.50210000e-04  9.42987759e+00  1.50210000e-04  9.42987599e+00  1.50210000e-04  1.04999979e+01 
 1.50220000e-04  1.05000000e+01  1.50220000e-04  9.42987755e+00  1.50220000e-04  9.42987594e+00  1.50220000e-04  1.04999979e+01 
 1.50230000e-04  1.05000000e+01  1.50230000e-04  9.42987750e+00  1.50230000e-04  9.42987590e+00  1.50230000e-04  1.04999979e+01 
 1.50240000e-04  1.05000000e+01  1.50240000e-04  9.42987746e+00  1.50240000e-04  9.42987585e+00  1.50240000e-04  1.04999979e+01 
 1.50250000e-04  1.05000000e+01  1.50250000e-04  9.42987741e+00  1.50250000e-04  9.42987581e+00  1.50250000e-04  1.04999979e+01 
 1.50260000e-04  1.05000000e+01  1.50260000e-04  9.42987736e+00  1.50260000e-04  9.42987576e+00  1.50260000e-04  1.04999979e+01 
 1.50270000e-04  1.05000000e+01  1.50270000e-04  9.42987732e+00  1.50270000e-04  9.42987572e+00  1.50270000e-04  1.04999979e+01 
 1.50280000e-04  1.05000000e+01  1.50280000e-04  9.42987727e+00  1.50280000e-04  9.42987567e+00  1.50280000e-04  1.04999979e+01 
 1.50290000e-04  1.05000000e+01  1.50290000e-04  9.42987723e+00  1.50290000e-04  9.42987563e+00  1.50290000e-04  1.04999979e+01 
 1.50300000e-04  1.05000000e+01  1.50300000e-04  9.42987718e+00  1.50300000e-04  9.42987558e+00  1.50300000e-04  1.04999979e+01 
 1.50310000e-04  1.05000000e+01  1.50310000e-04  9.42987714e+00  1.50310000e-04  9.42987554e+00  1.50310000e-04  1.04999979e+01 
 1.50320000e-04  1.05000000e+01  1.50320000e-04  9.42987709e+00  1.50320000e-04  9.42987549e+00  1.50320000e-04  1.04999979e+01 
 1.50330000e-04  1.05000000e+01  1.50330000e-04  9.42987705e+00  1.50330000e-04  9.42987544e+00  1.50330000e-04  1.04999979e+01 
 1.50340000e-04  1.05000000e+01  1.50340000e-04  9.42987701e+00  1.50340000e-04  9.42987540e+00  1.50340000e-04  1.04999979e+01 
 1.50350000e-04  1.05000000e+01  1.50350000e-04  9.42987696e+00  1.50350000e-04  9.42987535e+00  1.50350000e-04  1.04999979e+01 
 1.50360000e-04  1.05000000e+01  1.50360000e-04  9.42987692e+00  1.50360000e-04  9.42987531e+00  1.50360000e-04  1.04999979e+01 
 1.50370000e-04  1.05000000e+01  1.50370000e-04  9.42987687e+00  1.50370000e-04  9.42987526e+00  1.50370000e-04  1.04999979e+01 
 1.50380000e-04  1.05000000e+01  1.50380000e-04  9.42987683e+00  1.50380000e-04  9.42987522e+00  1.50380000e-04  1.04999979e+01 
 1.50390000e-04  1.05000000e+01  1.50390000e-04  9.42987678e+00  1.50390000e-04  9.42987518e+00  1.50390000e-04  1.04999979e+01 
 1.50400000e-04  1.05000000e+01  1.50400000e-04  9.42987674e+00  1.50400000e-04  9.42987513e+00  1.50400000e-04  1.04999979e+01 
 1.50410000e-04  1.05000000e+01  1.50410000e-04  9.42987669e+00  1.50410000e-04  9.42987509e+00  1.50410000e-04  1.04999979e+01 
 1.50420000e-04  1.05000000e+01  1.50420000e-04  9.42987665e+00  1.50420000e-04  9.42987504e+00  1.50420000e-04  1.04999979e+01 
 1.50430000e-04  1.05000000e+01  1.50430000e-04  9.42987660e+00  1.50430000e-04  9.42987500e+00  1.50430000e-04  1.04999979e+01 
 1.50440000e-04  1.05000000e+01  1.50440000e-04  9.42987656e+00  1.50440000e-04  9.42987495e+00  1.50440000e-04  1.04999979e+01 
 1.50450000e-04  1.05000000e+01  1.50450000e-04  9.42987651e+00  1.50450000e-04  9.42987491e+00  1.50450000e-04  1.04999979e+01 
 1.50460000e-04  1.05000000e+01  1.50460000e-04  9.42987647e+00  1.50460000e-04  9.42987486e+00  1.50460000e-04  1.04999979e+01 
 1.50470000e-04  1.05000000e+01  1.50470000e-04  9.42987643e+00  1.50470000e-04  9.42987482e+00  1.50470000e-04  1.04999979e+01 
 1.50480000e-04  1.05000000e+01  1.50480000e-04  9.42987638e+00  1.50480000e-04  9.42987477e+00  1.50480000e-04  1.04999979e+01 
 1.50490000e-04  1.05000000e+01  1.50490000e-04  9.42987634e+00  1.50490000e-04  9.42987473e+00  1.50490000e-04  1.04999979e+01 
 1.50500000e-04  1.05000000e+01  1.50500000e-04  9.42987629e+00  1.50500000e-04  9.42987468e+00  1.50500000e-04  1.04999979e+01 
 1.50510000e-04  1.05000000e+01  1.50510000e-04  9.42987625e+00  1.50510000e-04  9.42987464e+00  1.50510000e-04  1.04999979e+01 
 1.50520000e-04  1.05000000e+01  1.50520000e-04  9.42987621e+00  1.50520000e-04  9.42987460e+00  1.50520000e-04  1.04999979e+01 
 1.50530000e-04  1.05000000e+01  1.50530000e-04  9.42987616e+00  1.50530000e-04  9.42987455e+00  1.50530000e-04  1.04999979e+01 
 1.50540000e-04  1.05000000e+01  1.50540000e-04  9.42987612e+00  1.50540000e-04  9.42987451e+00  1.50540000e-04  1.04999979e+01 
 1.50550000e-04  1.05000000e+01  1.50550000e-04  9.42987607e+00  1.50550000e-04  9.42987446e+00  1.50550000e-04  1.04999979e+01 
 1.50560000e-04  1.05000000e+01  1.50560000e-04  9.42987603e+00  1.50560000e-04  9.42987442e+00  1.50560000e-04  1.04999979e+01 
 1.50570000e-04  1.05000000e+01  1.50570000e-04  9.42987599e+00  1.50570000e-04  9.42987437e+00  1.50570000e-04  1.04999979e+01 
 1.50580000e-04  1.05000000e+01  1.50580000e-04  9.42987594e+00  1.50580000e-04  9.42987433e+00  1.50580000e-04  1.04999979e+01 
 1.50590000e-04  1.05000000e+01  1.50590000e-04  9.42987590e+00  1.50590000e-04  9.42987429e+00  1.50590000e-04  1.04999979e+01 
 1.50600000e-04  1.05000000e+01  1.50600000e-04  9.42987585e+00  1.50600000e-04  9.42987424e+00  1.50600000e-04  1.04999979e+01 
 1.50610000e-04  1.05000000e+01  1.50610000e-04  9.42987581e+00  1.50610000e-04  9.42987420e+00  1.50610000e-04  1.04999979e+01 
 1.50620000e-04  1.05000000e+01  1.50620000e-04  9.42987577e+00  1.50620000e-04  9.42987415e+00  1.50620000e-04  1.04999979e+01 
 1.50630000e-04  1.05000000e+01  1.50630000e-04  9.42987572e+00  1.50630000e-04  9.42987411e+00  1.50630000e-04  1.04999979e+01 
 1.50640000e-04  1.05000000e+01  1.50640000e-04  9.42987568e+00  1.50640000e-04  9.42987407e+00  1.50640000e-04  1.04999979e+01 
 1.50650000e-04  1.05000000e+01  1.50650000e-04  9.42987564e+00  1.50650000e-04  9.42987402e+00  1.50650000e-04  1.04999979e+01 
 1.50660000e-04  1.05000000e+01  1.50660000e-04  9.42987559e+00  1.50660000e-04  9.42987398e+00  1.50660000e-04  1.04999979e+01 
 1.50670000e-04  1.05000000e+01  1.50670000e-04  9.42987555e+00  1.50670000e-04  9.42987394e+00  1.50670000e-04  1.04999979e+01 
 1.50680000e-04  1.05000000e+01  1.50680000e-04  9.42987551e+00  1.50680000e-04  9.42987389e+00  1.50680000e-04  1.04999979e+01 
 1.50690000e-04  1.05000000e+01  1.50690000e-04  9.42987546e+00  1.50690000e-04  9.42987385e+00  1.50690000e-04  1.04999979e+01 
 1.50700000e-04  1.05000000e+01  1.50700000e-04  9.42987542e+00  1.50700000e-04  9.42987380e+00  1.50700000e-04  1.04999979e+01 
 1.50710000e-04  1.05000000e+01  1.50710000e-04  9.42987538e+00  1.50710000e-04  9.42987376e+00  1.50710000e-04  1.04999979e+01 
 1.50720000e-04  1.05000000e+01  1.50720000e-04  9.42987533e+00  1.50720000e-04  9.42987372e+00  1.50720000e-04  1.04999979e+01 
 1.50730000e-04  1.05000000e+01  1.50730000e-04  9.42987529e+00  1.50730000e-04  9.42987367e+00  1.50730000e-04  1.04999979e+01 
 1.50740000e-04  1.05000000e+01  1.50740000e-04  9.42987525e+00  1.50740000e-04  9.42987363e+00  1.50740000e-04  1.04999979e+01 
 1.50750000e-04  1.05000000e+01  1.50750000e-04  9.42987520e+00  1.50750000e-04  9.42987359e+00  1.50750000e-04  1.04999979e+01 
 1.50760000e-04  1.05000000e+01  1.50760000e-04  9.42987516e+00  1.50760000e-04  9.42987354e+00  1.50760000e-04  1.04999979e+01 
 1.50770000e-04  1.05000000e+01  1.50770000e-04  9.42987512e+00  1.50770000e-04  9.42987350e+00  1.50770000e-04  1.04999979e+01 
 1.50780000e-04  1.05000000e+01  1.50780000e-04  9.42987507e+00  1.50780000e-04  9.42987346e+00  1.50780000e-04  1.04999979e+01 
 1.50790000e-04  1.05000000e+01  1.50790000e-04  9.42987503e+00  1.50790000e-04  9.42987341e+00  1.50790000e-04  1.04999979e+01 
 1.50800000e-04  1.05000000e+01  1.50800000e-04  9.42987499e+00  1.50800000e-04  9.42987337e+00  1.50800000e-04  1.04999979e+01 
 1.50810000e-04  1.05000000e+01  1.50810000e-04  9.42987494e+00  1.50810000e-04  9.42987333e+00  1.50810000e-04  1.04999979e+01 
 1.50820000e-04  1.05000000e+01  1.50820000e-04  9.42987490e+00  1.50820000e-04  9.42987328e+00  1.50820000e-04  1.04999979e+01 
 1.50830000e-04  1.05000000e+01  1.50830000e-04  9.42987486e+00  1.50830000e-04  9.42987324e+00  1.50830000e-04  1.04999979e+01 
 1.50840000e-04  1.05000000e+01  1.50840000e-04  9.42987482e+00  1.50840000e-04  9.42987320e+00  1.50840000e-04  1.04999979e+01 
 1.50850000e-04  1.05000000e+01  1.50850000e-04  9.42987477e+00  1.50850000e-04  9.42987316e+00  1.50850000e-04  1.04999979e+01 
 1.50860000e-04  1.05000000e+01  1.50860000e-04  9.42987473e+00  1.50860000e-04  9.42987311e+00  1.50860000e-04  1.04999979e+01 
 1.50870000e-04  1.05000000e+01  1.50870000e-04  9.42987469e+00  1.50870000e-04  9.42987307e+00  1.50870000e-04  1.04999979e+01 
 1.50880000e-04  1.05000000e+01  1.50880000e-04  9.42987464e+00  1.50880000e-04  9.42987303e+00  1.50880000e-04  1.04999979e+01 
 1.50890000e-04  1.05000000e+01  1.50890000e-04  9.42987460e+00  1.50890000e-04  9.42987298e+00  1.50890000e-04  1.04999979e+01 
 1.50900000e-04  1.05000000e+01  1.50900000e-04  9.42987456e+00  1.50900000e-04  9.42987294e+00  1.50900000e-04  1.04999979e+01 
 1.50910000e-04  1.05000000e+01  1.50910000e-04  9.42987452e+00  1.50910000e-04  9.42987290e+00  1.50910000e-04  1.04999979e+01 
 1.50920000e-04  1.05000000e+01  1.50920000e-04  9.42987447e+00  1.50920000e-04  9.42987286e+00  1.50920000e-04  1.04999979e+01 
 1.50930000e-04  1.05000000e+01  1.50930000e-04  9.42987443e+00  1.50930000e-04  9.42987281e+00  1.50930000e-04  1.04999979e+01 
 1.50940000e-04  1.05000000e+01  1.50940000e-04  9.42987439e+00  1.50940000e-04  9.42987277e+00  1.50940000e-04  1.04999979e+01 
 1.50950000e-04  1.05000000e+01  1.50950000e-04  9.42987435e+00  1.50950000e-04  9.42987273e+00  1.50950000e-04  1.04999979e+01 
 1.50960000e-04  1.05000000e+01  1.50960000e-04  9.42987431e+00  1.50960000e-04  9.42987269e+00  1.50960000e-04  1.04999979e+01 
 1.50970000e-04  1.05000000e+01  1.50970000e-04  9.42987426e+00  1.50970000e-04  9.42987264e+00  1.50970000e-04  1.04999979e+01 
 1.50980000e-04  1.05000000e+01  1.50980000e-04  9.42987422e+00  1.50980000e-04  9.42987260e+00  1.50980000e-04  1.04999979e+01 
 1.50990000e-04  1.05000000e+01  1.50990000e-04  9.42987418e+00  1.50990000e-04  9.42987256e+00  1.50990000e-04  1.04999979e+01 
 1.51000000e-04  1.05000000e+01  1.51000000e-04  9.42987414e+00  1.51000000e-04  9.42987252e+00  1.51000000e-04  1.04999979e+01 
 1.51010000e-04  1.05000000e+01  1.51010000e-04  9.42987409e+00  1.51010000e-04  9.42987247e+00  1.51010000e-04  1.04999979e+01 
 1.51020000e-04  1.05000000e+01  1.51020000e-04  9.42987405e+00  1.51020000e-04  9.42987243e+00  1.51020000e-04  1.04999979e+01 
 1.51030000e-04  1.05000000e+01  1.51030000e-04  9.42987401e+00  1.51030000e-04  9.42987239e+00  1.51030000e-04  1.04999979e+01 
 1.51040000e-04  1.05000000e+01  1.51040000e-04  9.42987397e+00  1.51040000e-04  9.42987235e+00  1.51040000e-04  1.04999979e+01 
 1.51050000e-04  1.05000000e+01  1.51050000e-04  9.42987393e+00  1.51050000e-04  9.42987230e+00  1.51050000e-04  1.04999979e+01 
 1.51060000e-04  1.05000000e+01  1.51060000e-04  9.42987388e+00  1.51060000e-04  9.42987226e+00  1.51060000e-04  1.04999979e+01 
 1.51070000e-04  1.05000000e+01  1.51070000e-04  9.42987384e+00  1.51070000e-04  9.42987222e+00  1.51070000e-04  1.04999979e+01 
 1.51080000e-04  1.05000000e+01  1.51080000e-04  9.42987380e+00  1.51080000e-04  9.42987218e+00  1.51080000e-04  1.04999979e+01 
 1.51090000e-04  1.05000000e+01  1.51090000e-04  9.42987376e+00  1.51090000e-04  9.42987214e+00  1.51090000e-04  1.04999979e+01 
 1.51100000e-04  1.05000000e+01  1.51100000e-04  9.42987372e+00  1.51100000e-04  9.42987209e+00  1.51100000e-04  1.04999979e+01 
 1.51110000e-04  1.05000000e+01  1.51110000e-04  9.42987368e+00  1.51110000e-04  9.42987205e+00  1.51110000e-04  1.04999979e+01 
 1.51120000e-04  1.05000000e+01  1.51120000e-04  9.42987363e+00  1.51120000e-04  9.42987201e+00  1.51120000e-04  1.04999979e+01 
 1.51130000e-04  1.05000000e+01  1.51130000e-04  9.42987359e+00  1.51130000e-04  9.42987197e+00  1.51130000e-04  1.04999979e+01 
 1.51140000e-04  1.05000000e+01  1.51140000e-04  9.42987355e+00  1.51140000e-04  9.42987193e+00  1.51140000e-04  1.04999979e+01 
 1.51150000e-04  1.05000000e+01  1.51150000e-04  9.42987351e+00  1.51150000e-04  9.42987188e+00  1.51150000e-04  1.04999979e+01 
 1.51160000e-04  1.05000000e+01  1.51160000e-04  9.42987347e+00  1.51160000e-04  9.42987184e+00  1.51160000e-04  1.04999979e+01 
 1.51170000e-04  1.05000000e+01  1.51170000e-04  9.42987343e+00  1.51170000e-04  9.42987180e+00  1.51170000e-04  1.04999979e+01 
 1.51180000e-04  1.05000000e+01  1.51180000e-04  9.42987338e+00  1.51180000e-04  9.42987176e+00  1.51180000e-04  1.04999979e+01 
 1.51190000e-04  1.05000000e+01  1.51190000e-04  9.42987334e+00  1.51190000e-04  9.42987172e+00  1.51190000e-04  1.04999979e+01 
 1.51200000e-04  1.05000000e+01  1.51200000e-04  9.42987330e+00  1.51200000e-04  9.42987168e+00  1.51200000e-04  1.04999979e+01 
 1.51210000e-04  1.05000000e+01  1.51210000e-04  9.42987326e+00  1.51210000e-04  9.42987163e+00  1.51210000e-04  1.04999979e+01 
 1.51220000e-04  1.05000000e+01  1.51220000e-04  9.42987322e+00  1.51220000e-04  9.42987159e+00  1.51220000e-04  1.04999979e+01 
 1.51230000e-04  1.05000000e+01  1.51230000e-04  9.42987318e+00  1.51230000e-04  9.42987155e+00  1.51230000e-04  1.04999979e+01 
 1.51240000e-04  1.05000000e+01  1.51240000e-04  9.42987314e+00  1.51240000e-04  9.42987151e+00  1.51240000e-04  1.04999979e+01 
 1.51250000e-04  1.05000000e+01  1.51250000e-04  9.42987309e+00  1.51250000e-04  9.42987147e+00  1.51250000e-04  1.04999979e+01 
