 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)       
 1.56526448e-04  1.05000000e+01  1.56526448e-04  6.17123306e+00  1.56526448e-04  9.40849676e+00  1.56526448e-04  4.36034392e+00  1.56526448e-04  1.04980193e+01  1.56526448e-04  6.21608006e-01 
 1.56626448e-04  1.05000000e+01  1.56626448e-04  6.17108413e+00  1.56626448e-04  9.40851610e+00  1.56626448e-04  4.36046062e+00  1.56626448e-04  1.05019769e+01  1.56626448e-04  6.21990916e-01 
 1.56726448e-04  1.05000000e+01  1.56726448e-04  6.17093521e+00  1.56726448e-04  9.40853949e+00  1.56726448e-04  4.36037221e+00  1.56726448e-04  1.04980226e+01  1.56726448e-04  6.22373781e-01 
 1.56826448e-04  1.05000000e+01  1.56826448e-04  6.17078629e+00  1.56826448e-04  9.40855885e+00  1.56826448e-04  4.36048842e+00  1.56826448e-04  1.05019736e+01  1.56826448e-04  6.22756668e-01 
 1.56926448e-04  1.05000000e+01  1.56926448e-04  6.17063739e+00  1.56926448e-04  9.40858223e+00  1.56926448e-04  4.36040051e+00  1.56926448e-04  1.04980259e+01  1.56926448e-04  6.23139509e-01 
 1.57026448e-04  1.05000000e+01  1.57026448e-04  6.17048849e+00  1.57026448e-04  9.40860159e+00  1.57026448e-04  4.36051621e+00  1.57026448e-04  1.05019704e+01  1.57026448e-04  6.23522372e-01 
 1.57126448e-04  1.05000000e+01  1.57126448e-04  6.17033960e+00  1.57126448e-04  9.40862496e+00  1.57126448e-04  4.36042880e+00  1.57126448e-04  1.04980291e+01  1.57126448e-04  6.23905190e-01 
 1.57226448e-04  1.05000000e+01  1.57226448e-04  6.17019072e+00  1.57226448e-04  9.40864434e+00  1.57226448e-04  4.36054401e+00  1.57226448e-04  1.05019671e+01  1.57226448e-04  6.24288028e-01 
 1.57326448e-04  1.05000000e+01  1.57326448e-04  6.17004185e+00  1.57326448e-04  9.40866770e+00  1.57326448e-04  4.36045709e+00  1.57326448e-04  1.04980324e+01  1.57326448e-04  6.24670822e-01 
 1.57426448e-04  1.05000000e+01  1.57426448e-04  6.16989299e+00  1.57426448e-04  9.40868709e+00  1.57426448e-04  4.36057181e+00  1.57426448e-04  1.05019638e+01  1.57426448e-04  6.25053637e-01 
 1.57526448e-04  1.05000000e+01  1.57526448e-04  6.16974414e+00  1.57526448e-04  9.40871044e+00  1.57526448e-04  4.36048538e+00  1.57526448e-04  1.04980357e+01  1.57526448e-04  6.25436408e-01 
 1.57626448e-04  1.05000000e+01  1.57626448e-04  6.16959529e+00  1.57626448e-04  9.40872983e+00  1.57626448e-04  4.36059961e+00  1.57626448e-04  1.05019605e+01  1.57626448e-04  6.25819199e-01 
 1.57726448e-04  1.05000000e+01  1.57726448e-04  6.16944646e+00  1.57726448e-04  9.40875317e+00  1.57726448e-04  4.36051367e+00  1.57726448e-04  1.04980389e+01  1.57726448e-04  6.26201946e-01 
 1.57826448e-04  1.05000000e+01  1.57826448e-04  6.16929763e+00  1.57826448e-04  9.40877258e+00  1.57826448e-04  4.36062741e+00  1.57826448e-04  1.05019573e+01  1.57826448e-04  6.26584714e-01 
 1.57926448e-04  1.05000000e+01  1.57926448e-04  6.16914881e+00  1.57926448e-04  9.40879591e+00  1.57926448e-04  4.36054196e+00  1.57926448e-04  1.04980422e+01  1.57926448e-04  6.26967437e-01 
 1.58026448e-04  1.05000000e+01  1.58026448e-04  6.16900000e+00  1.58026448e-04  9.40881533e+00  1.58026448e-04  4.36065521e+00  1.58026448e-04  1.05019540e+01  1.58026448e-04  6.27350181e-01 
 1.58126448e-04  1.05000000e+01  1.58126448e-04  6.16885120e+00  1.58126448e-04  9.40883865e+00  1.58126448e-04  4.36057025e+00  1.58126448e-04  1.04980454e+01  1.58126448e-04  6.27732881e-01 
 1.58226448e-04  1.05000000e+01  1.58226448e-04  6.16870241e+00  1.58226448e-04  9.40885807e+00  1.58226448e-04  4.36068302e+00  1.58226448e-04  1.05019508e+01  1.58226448e-04  6.28115602e-01 
 1.58326448e-04  1.05000000e+01  1.58326448e-04  6.16855362e+00  1.58326448e-04  9.40888139e+00  1.58326448e-04  4.36059854e+00  1.58326448e-04  1.04980486e+01  1.58326448e-04  6.28498278e-01 
 1.58426448e-04  1.05000000e+01  1.58426448e-04  6.16840484e+00  1.58426448e-04  9.40890082e+00  1.58426448e-04  4.36071082e+00  1.58426448e-04  1.05019476e+01  1.58426448e-04  6.28880975e-01 
 1.58526448e-04  1.05000000e+01  1.58526448e-04  6.16825608e+00  1.58526448e-04  9.40892413e+00  1.58526448e-04  4.36062683e+00  1.58526448e-04  1.04980519e+01  1.58526448e-04  6.29263628e-01 
 1.58626448e-04  1.05000000e+01  1.58626448e-04  6.16810732e+00  1.58626448e-04  9.40894357e+00  1.58626448e-04  4.36073863e+00  1.58626448e-04  1.05019443e+01  1.58626448e-04  6.29646301e-01 
 1.58726448e-04  1.05000000e+01  1.58726448e-04  6.16795857e+00  1.58726448e-04  9.40896686e+00  1.58726448e-04  4.36065512e+00  1.58726448e-04  1.04980551e+01  1.58726448e-04  6.30028931e-01 
 1.58826448e-04  1.05000000e+01  1.58826448e-04  6.16780982e+00  1.58826448e-04  9.40898632e+00  1.58826448e-04  4.36076644e+00  1.58826448e-04  1.05019411e+01  1.58826448e-04  6.30411581e-01 
 1.58926448e-04  1.05000000e+01  1.58926448e-04  6.16766109e+00  1.58926448e-04  9.40900960e+00  1.58926448e-04  4.36068341e+00  1.58926448e-04  1.04980583e+01  1.58926448e-04  6.30794187e-01 
 1.59026448e-04  1.05000000e+01  1.59026448e-04  6.16751236e+00  1.59026448e-04  9.40902906e+00  1.59026448e-04  4.36079425e+00  1.59026448e-04  1.05019379e+01  1.59026448e-04  6.31176813e-01 
 1.59126448e-04  1.05000000e+01  1.59126448e-04  6.16736365e+00  1.59126448e-04  9.40905234e+00  1.59126448e-04  4.36071169e+00  1.59126448e-04  1.04980615e+01  1.59126448e-04  6.31559397e-01 
 1.59226448e-04  1.05000000e+01  1.59226448e-04  6.16721494e+00  1.59226448e-04  9.40907181e+00  1.59226448e-04  4.36082207e+00  1.59226448e-04  1.05019347e+01  1.59226448e-04  6.31941999e-01 
 1.59326448e-04  1.05000000e+01  1.59326448e-04  6.16706624e+00  1.59326448e-04  9.40909508e+00  1.59326448e-04  4.36073998e+00  1.59326448e-04  1.04980647e+01  1.59326448e-04  6.32324559e-01 
 1.59426448e-04  1.05000000e+01  1.59426448e-04  6.16691754e+00  1.59426448e-04  9.40911456e+00  1.59426448e-04  4.36084988e+00  1.59426448e-04  1.05019315e+01  1.59426448e-04  6.32707138e-01 
 1.59526448e-04  1.05000000e+01  1.59526448e-04  6.16676886e+00  1.59526448e-04  9.40913782e+00  1.59526448e-04  4.36076827e+00  1.59526448e-04  1.04980679e+01  1.59526448e-04  6.33089675e-01 
 1.59626448e-04  1.05000000e+01  1.59626448e-04  6.16662018e+00  1.59626448e-04  9.40915731e+00  1.59626448e-04  4.36087770e+00  1.59626448e-04  1.05019283e+01  1.59626448e-04  6.33472231e-01 
 1.59726448e-04  1.05000000e+01  1.59726448e-04  6.16647151e+00  1.59726448e-04  9.40918056e+00  1.59726448e-04  4.36079656e+00  1.59726448e-04  1.04980711e+01  1.59726448e-04  6.33854744e-01 
 1.59826448e-04  1.05000000e+01  1.59826448e-04  6.16632285e+00  1.59826448e-04  9.40920006e+00  1.59826448e-04  4.36090552e+00  1.59826448e-04  1.05019251e+01  1.59826448e-04  6.34237277e-01 
 1.59926448e-04  1.05000000e+01  1.59926448e-04  6.16617420e+00  1.59926448e-04  9.40922330e+00  1.59926448e-04  4.36082484e+00  1.59926448e-04  1.04980743e+01  1.59926448e-04  6.34619767e-01 
 1.60026448e-04  1.05000000e+01  1.60026448e-04  6.16602556e+00  1.60026448e-04  9.40924281e+00  1.60026448e-04  4.36093334e+00  1.60026448e-04  1.05019219e+01  1.60026448e-04  6.35002276e-01 
 1.60126448e-04  1.05000000e+01  1.60126448e-04  6.16587693e+00  1.60126448e-04  9.40926605e+00  1.60126448e-04  4.36085313e+00  1.60126448e-04  1.04980774e+01  1.60126448e-04  6.35384743e-01 
 1.60226448e-04  1.05000000e+01  1.60226448e-04  6.16572830e+00  1.60226448e-04  9.40928556e+00  1.60226448e-04  4.36096116e+00  1.60226448e-04  1.05019187e+01  1.60226448e-04  6.35767229e-01 
 1.60326448e-04  1.05000000e+01  1.60326448e-04  6.16557968e+00  1.60326448e-04  9.40930879e+00  1.60326448e-04  4.36088141e+00  1.60326448e-04  1.04980806e+01  1.60326448e-04  6.36149673e-01 
 1.60426448e-04  1.05000000e+01  1.60426448e-04  6.16543107e+00  1.60426448e-04  9.40932831e+00  1.60426448e-04  4.36098898e+00  1.60426448e-04  1.05019156e+01  1.60426448e-04  6.36532136e-01 
 1.60526448e-04  1.05000000e+01  1.60526448e-04  6.16528247e+00  1.60526448e-04  9.40935153e+00  1.60526448e-04  4.36090970e+00  1.60526448e-04  1.04980838e+01  1.60526448e-04  6.36914556e-01 
 1.60626448e-04  1.05000000e+01  1.60626448e-04  6.16513387e+00  1.60626448e-04  9.40937106e+00  1.60626448e-04  4.36101681e+00  1.60626448e-04  1.05019124e+01  1.60626448e-04  6.37296996e-01 
 1.60726448e-04  1.05000000e+01  1.60726448e-04  6.16498529e+00  1.60726448e-04  9.40939427e+00  1.60726448e-04  4.36093799e+00  1.60726448e-04  1.04980869e+01  1.60726448e-04  6.37679394e-01 
 1.60826448e-04  1.05000000e+01  1.60826448e-04  6.16483671e+00  1.60826448e-04  9.40941381e+00  1.60826448e-04  4.36104463e+00  1.60826448e-04  1.05019092e+01  1.60826448e-04  6.38061810e-01 
 1.60926448e-04  1.05000000e+01  1.60926448e-04  6.16468814e+00  1.60926448e-04  9.40943701e+00  1.60926448e-04  4.36096627e+00  1.60926448e-04  1.04980901e+01  1.60926448e-04  6.38444184e-01 
 1.61026448e-04  1.05000000e+01  1.61026448e-04  6.16453958e+00  1.61026448e-04  9.40945656e+00  1.61026448e-04  4.36107246e+00  1.61026448e-04  1.05019061e+01  1.61026448e-04  6.38826577e-01 
 1.61126448e-04  1.05000000e+01  1.61126448e-04  6.16439102e+00  1.61126448e-04  9.40947976e+00  1.61126448e-04  4.36099456e+00  1.61126448e-04  1.04980932e+01  1.61126448e-04  6.39208929e-01 
 1.61226448e-04  1.05000000e+01  1.61226448e-04  6.16424248e+00  1.61226448e-04  9.40949931e+00  1.61226448e-04  4.36110029e+00  1.61226448e-04  1.05019029e+01  1.61226448e-04  6.39591299e-01 
 1.61326448e-04  1.05000000e+01  1.61326448e-04  6.16409394e+00  1.61326448e-04  9.40952250e+00  1.61326448e-04  4.36102284e+00  1.61326448e-04  1.04980964e+01  1.61326448e-04  6.39973628e-01 
 1.61426448e-04  1.05000000e+01  1.61426448e-04  6.16394541e+00  1.61426448e-04  9.40954206e+00  1.61426448e-04  4.36112812e+00  1.61426448e-04  1.05018998e+01  1.61426448e-04  6.40355974e-01 
 1.61526448e-04  1.05000000e+01  1.61526448e-04  6.16379689e+00  1.61526448e-04  9.40956524e+00  1.61526448e-04  4.36105112e+00  1.61526448e-04  1.04980995e+01  1.61526448e-04  6.40738280e-01 
 1.61626448e-04  1.05000000e+01  1.61626448e-04  6.16364837e+00  1.61626448e-04  9.40958482e+00  1.61626448e-04  4.36115596e+00  1.61626448e-04  1.05018967e+01  1.61626448e-04  6.41120604e-01 
 1.61726448e-04  1.05000000e+01  1.61726448e-04  6.16349987e+00  1.61726448e-04  9.40960799e+00  1.61726448e-04  4.36107941e+00  1.61726448e-04  1.04981026e+01  1.61726448e-04  6.41502886e-01 
 1.61826448e-04  1.05000000e+01  1.61826448e-04  6.16335137e+00  1.61826448e-04  9.40962757e+00  1.61826448e-04  4.36118379e+00  1.61826448e-04  1.05018935e+01  1.61826448e-04  6.41885187e-01 
 1.61926448e-04  1.05000000e+01  1.61926448e-04  6.16320288e+00  1.61926448e-04  9.40965073e+00  1.61926448e-04  4.36110769e+00  1.61926448e-04  1.04981057e+01  1.61926448e-04  6.42267447e-01 
 1.62026448e-04  1.05000000e+01  1.62026448e-04  6.16305440e+00  1.62026448e-04  9.40967032e+00  1.62026448e-04  4.36121163e+00  1.62026448e-04  1.05018904e+01  1.62026448e-04  6.42649724e-01 
 1.62126448e-04  1.05000000e+01  1.62126448e-04  6.16290593e+00  1.62126448e-04  9.40969348e+00  1.62126448e-04  4.36113598e+00  1.62126448e-04  1.04981088e+01  1.62126448e-04  6.43031961e-01 
 1.62226448e-04  1.05000000e+01  1.62226448e-04  6.16275746e+00  1.62226448e-04  9.40971307e+00  1.62226448e-04  4.36123947e+00  1.62226448e-04  1.05018873e+01  1.62226448e-04  6.43414215e-01 
 1.62326448e-04  1.05000000e+01  1.62326448e-04  6.16260900e+00  1.62326448e-04  9.40973622e+00  1.62326448e-04  4.36116426e+00  1.62326448e-04  1.04981119e+01  1.62326448e-04  6.43796429e-01 
 1.62426448e-04  1.05000000e+01  1.62426448e-04  6.16246055e+00  1.62426448e-04  9.40975583e+00  1.62426448e-04  4.36126731e+00  1.62426448e-04  1.05018842e+01  1.62426448e-04  6.44178661e-01 
 1.62526448e-04  1.05000000e+01  1.62526448e-04  6.16231211e+00  1.62526448e-04  9.40977897e+00  1.62526448e-04  4.36119254e+00  1.62526448e-04  1.04981150e+01  1.62526448e-04  6.44560852e-01 
 1.62626448e-04  1.05000000e+01  1.62626448e-04  6.16216368e+00  1.62626448e-04  9.40979858e+00  1.62626448e-04  4.36129515e+00  1.62626448e-04  1.05018811e+01  1.62626448e-04  6.44943061e-01 
 1.62726448e-04  1.05000000e+01  1.62726448e-04  6.16201525e+00  1.62726448e-04  9.40982172e+00  1.62726448e-04  4.36122083e+00  1.62726448e-04  1.04981181e+01  1.62726448e-04  6.45325229e-01 
 1.62826448e-04  1.05000000e+01  1.62826448e-04  6.16186683e+00  1.62826448e-04  9.40984134e+00  1.62826448e-04  4.36132299e+00  1.62826448e-04  1.05018780e+01  1.62826448e-04  6.45707414e-01 
 1.62926448e-04  1.05000000e+01  1.62926448e-04  6.16171843e+00  1.62926448e-04  9.40986446e+00  1.62926448e-04  4.36124911e+00  1.62926448e-04  1.04981212e+01  1.62926448e-04  6.46089560e-01 
 1.63026448e-04  1.05000000e+01  1.63026448e-04  6.16157002e+00  1.63026448e-04  9.40988409e+00  1.63026448e-04  4.36135084e+00  1.63026448e-04  1.05018749e+01  1.63026448e-04  6.46471723e-01 
 1.63126448e-04  1.05000000e+01  1.63126448e-04  6.16142163e+00  1.63126448e-04  9.40990721e+00  1.63126448e-04  4.36127739e+00  1.63126448e-04  1.04981243e+01  1.63126448e-04  6.46853845e-01 
 1.63226448e-04  1.05000000e+01  1.63226448e-04  6.16127324e+00  1.63226448e-04  9.40992685e+00  1.63226448e-04  4.36137868e+00  1.63226448e-04  1.05018718e+01  1.63226448e-04  6.47235985e-01 
 1.63326448e-04  1.05000000e+01  1.63326448e-04  6.16112486e+00  1.63326448e-04  9.40994996e+00  1.63326448e-04  4.36130567e+00  1.63326448e-04  1.04981273e+01  1.63326448e-04  6.47618085e-01 
 1.63426448e-04  1.05000000e+01  1.63426448e-04  6.16097649e+00  1.63426448e-04  9.40996960e+00  1.63426448e-04  4.36140653e+00  1.63426448e-04  1.05018688e+01  1.63426448e-04  6.48000202e-01 
 1.63526448e-04  1.05000000e+01  1.63526448e-04  6.16082813e+00  1.63526448e-04  9.40999271e+00  1.63526448e-04  4.36133396e+00  1.63526448e-04  1.04981304e+01  1.63526448e-04  6.48382279e-01 
 1.63626448e-04  1.05000000e+01  1.63626448e-04  6.16067977e+00  1.63626448e-04  9.41001236e+00  1.63626448e-04  4.36143438e+00  1.63626448e-04  1.05018657e+01  1.63626448e-04  6.48764373e-01 
 1.63726448e-04  1.05000000e+01  1.63726448e-04  6.16053143e+00  1.63726448e-04  9.41003546e+00  1.63726448e-04  4.36136224e+00  1.63726448e-04  1.04981335e+01  1.63726448e-04  6.49146428e-01 
 1.63826448e-04  1.05000000e+01  1.63826448e-04  6.16038309e+00  1.63826448e-04  9.41005512e+00  1.63826448e-04  4.36146223e+00  1.63826448e-04  1.05018626e+01  1.63826448e-04  6.49528499e-01 
 1.63926448e-04  1.05000000e+01  1.63926448e-04  6.16023476e+00  1.63926448e-04  9.41007821e+00  1.63926448e-04  4.36139052e+00  1.63926448e-04  1.04981365e+01  1.63926448e-04  6.49910531e-01 
 1.64026448e-04  1.05000000e+01  1.64026448e-04  6.16008643e+00  1.64026448e-04  9.41009787e+00  1.64026448e-04  4.36149009e+00  1.64026448e-04  1.05018596e+01  1.64026448e-04  6.50292579e-01 
 1.64126448e-04  1.05000000e+01  1.64126448e-04  6.15993812e+00  1.64126448e-04  9.41012096e+00  1.64126448e-04  4.36141880e+00  1.64126448e-04  1.04981396e+01  1.64126448e-04  6.50674588e-01 
 1.64226448e-04  1.05000000e+01  1.64226448e-04  6.15978981e+00  1.64226448e-04  9.41014063e+00  1.64226448e-04  4.36151794e+00  1.64226448e-04  1.05018565e+01  1.64226448e-04  6.51056613e-01 
 1.64326448e-04  1.05000000e+01  1.64326448e-04  6.15964151e+00  1.64326448e-04  9.41016371e+00  1.64326448e-04  4.36144708e+00  1.64326448e-04  1.04981426e+01  1.64326448e-04  6.51438600e-01 
 1.64426448e-04  1.05000000e+01  1.64426448e-04  6.15949322e+00  1.64426448e-04  9.41018339e+00  1.64426448e-04  4.36154580e+00  1.64426448e-04  1.05018535e+01  1.64426448e-04  6.51820603e-01 
 1.64526448e-04  1.05000000e+01  1.64526448e-04  6.15934493e+00  1.64526448e-04  9.41020646e+00  1.64526448e-04  4.36147536e+00  1.64526448e-04  1.04981456e+01  1.64526448e-04  6.52202566e-01 
 1.64626448e-04  1.05000000e+01  1.64626448e-04  6.15919665e+00  1.64626448e-04  9.41022615e+00  1.64626448e-04  4.36157366e+00  1.64626448e-04  1.05018504e+01  1.64626448e-04  6.52584546e-01 
 1.64726448e-04  1.05000000e+01  1.64726448e-04  6.15904839e+00  1.64726448e-04  9.41024921e+00  1.64726448e-04  4.36150365e+00  1.64726448e-04  1.04981487e+01  1.64726448e-04  6.52966488e-01 
 1.64826448e-04  1.05000000e+01  1.64826448e-04  6.15890012e+00  1.64826448e-04  9.41026890e+00  1.64826448e-04  4.36160152e+00  1.64826448e-04  1.05018474e+01  1.64826448e-04  6.53348445e-01 
 1.64926448e-04  1.05000000e+01  1.64926448e-04  6.15875187e+00  1.64926448e-04  9.41029196e+00  1.64926448e-04  4.36153193e+00  1.64926448e-04  1.04981517e+01  1.64926448e-04  6.53730364e-01 
 1.65026448e-04  1.05000000e+01  1.65026448e-04  6.15860363e+00  1.65026448e-04  9.41031166e+00  1.65026448e-04  4.36162938e+00  1.65026448e-04  1.05018444e+01  1.65026448e-04  6.54112298e-01 
 1.65126448e-04  1.05000000e+01  1.65126448e-04  6.15845539e+00  1.65126448e-04  9.41033471e+00  1.65126448e-04  4.36156021e+00  1.65126448e-04  1.04981547e+01  1.65126448e-04  6.54494194e-01 
 1.65226448e-04  1.05000000e+01  1.65226448e-04  6.15830716e+00  1.65226448e-04  9.41035442e+00  1.65226448e-04  4.36165724e+00  1.65226448e-04  1.05018414e+01  1.65226448e-04  6.54876106e-01 
 1.65326448e-04  1.05000000e+01  1.65326448e-04  6.15815894e+00  1.65326448e-04  9.41037746e+00  1.65326448e-04  4.36158849e+00  1.65326448e-04  1.04981577e+01  1.65326448e-04  6.55257979e-01 
 1.65426448e-04  1.05000000e+01  1.65426448e-04  6.15801072e+00  1.65426448e-04  9.41039718e+00  1.65426448e-04  4.36168511e+00  1.65426448e-04  1.05018383e+01  1.65426448e-04  6.55639868e-01 
 1.65526448e-04  1.05000000e+01  1.65526448e-04  6.15786251e+00  1.65526448e-04  9.41042022e+00  1.65526448e-04  4.36161677e+00  1.65526448e-04  1.04981607e+01  1.65526448e-04  6.56021719e-01 
 1.65626448e-04  1.05000000e+01  1.65626448e-04  6.15771431e+00  1.65626448e-04  9.41043994e+00  1.65626448e-04  4.36171297e+00  1.65626448e-04  1.05018353e+01  1.65626448e-04  6.56403586e-01 
 1.65726448e-04  1.05000000e+01  1.65726448e-04  6.15756612e+00  1.65726448e-04  9.41046297e+00  1.65726448e-04  4.36164505e+00  1.65726448e-04  1.04981637e+01  1.65726448e-04  6.56785414e-01 
 1.65826448e-04  1.05000000e+01  1.65826448e-04  6.15741794e+00  1.65826448e-04  9.41048270e+00  1.65826448e-04  4.36174084e+00  1.65826448e-04  1.05018323e+01  1.65826448e-04  6.57167258e-01 
 1.65926448e-04  1.05000000e+01  1.65926448e-04  6.15726977e+00  1.65926448e-04  9.41050572e+00  1.65926448e-04  4.36167333e+00  1.65926448e-04  1.04981667e+01  1.65926448e-04  6.57549064e-01 
 1.66026448e-04  1.05000000e+01  1.66026448e-04  6.15712160e+00  1.66026448e-04  9.41052546e+00  1.66026448e-04  4.36176871e+00  1.66026448e-04  1.05018293e+01  1.66026448e-04  6.57930885e-01 
 1.66126448e-04  1.05000000e+01  1.66126448e-04  6.15697344e+00  1.66126448e-04  9.41054848e+00  1.66126448e-04  4.36170161e+00  1.66126448e-04  1.04981697e+01  1.66126448e-04  6.58312668e-01 
 1.66226448e-04  1.05000000e+01  1.66226448e-04  6.15682528e+00  1.66226448e-04  9.41056822e+00  1.66226448e-04  4.36179658e+00  1.66226448e-04  1.05018264e+01  1.66226448e-04  6.58694467e-01 
 1.66326448e-04  1.05000000e+01  1.66326448e-04  6.15667714e+00  1.66326448e-04  9.41059123e+00  1.66326448e-04  4.36172989e+00  1.66326448e-04  1.04981727e+01  1.66326448e-04  6.59076228e-01 
 1.66426448e-04  1.05000000e+01  1.66426448e-04  6.15652900e+00  1.66426448e-04  9.41061099e+00  1.66426448e-04  4.36182445e+00  1.66426448e-04  1.05018234e+01  1.66426448e-04  6.59458004e-01 
 1.66526448e-04  1.05000000e+01  1.66526448e-04  6.15638087e+00  1.66526448e-04  9.41063399e+00  1.66526448e-04  4.36175817e+00  1.66526448e-04  1.04981757e+01  1.66526448e-04  6.59839742e-01 
 1.66626448e-04  1.05000000e+01  1.66626448e-04  6.15623275e+00  1.66626448e-04  9.41065375e+00  1.66626448e-04  4.36185233e+00  1.66626448e-04  1.05018204e+01  1.66626448e-04  6.60221495e-01 
 1.66726448e-04  1.05000000e+01  1.66726448e-04  6.15608464e+00  1.66726448e-04  9.41067674e+00  1.66726448e-04  4.36178645e+00  1.66726448e-04  1.04981786e+01  1.66726448e-04  6.60603212e-01 
 1.66826448e-04  1.05000000e+01  1.66826448e-04  6.15593653e+00  1.66826448e-04  9.41069651e+00  1.66826448e-04  4.36188020e+00  1.66826448e-04  1.05018174e+01  1.66826448e-04  6.60984942e-01 
 1.66926448e-04  1.05000000e+01  1.66926448e-04  6.15578844e+00  1.66926448e-04  9.41071950e+00  1.66926448e-04  4.36181473e+00  1.66926448e-04  1.04981816e+01  1.66926448e-04  6.61366636e-01 
 1.67026448e-04  1.05000000e+01  1.67026448e-04  6.15564034e+00  1.67026448e-04  9.41073927e+00  1.67026448e-04  4.36190808e+00  1.67026448e-04  1.05018145e+01  1.67026448e-04  6.61748344e-01 
 1.67126448e-04  1.05000000e+01  1.67126448e-04  6.15549226e+00  1.67126448e-04  9.41076225e+00  1.67126448e-04  4.36184301e+00  1.67126448e-04  1.04981845e+01  1.67126448e-04  6.62130015e-01 
 1.67226448e-04  1.05000000e+01  1.67226448e-04  6.15534419e+00  1.67226448e-04  9.41078203e+00  1.67226448e-04  4.36193596e+00  1.67226448e-04  1.05018115e+01  1.67226448e-04  6.62511701e-01 
 1.67326448e-04  1.05000000e+01  1.67326448e-04  6.15519612e+00  1.67326448e-04  9.41080501e+00  1.67326448e-04  4.36187129e+00  1.67326448e-04  1.04981875e+01  1.67326448e-04  6.62893350e-01 
 1.67426448e-04  1.05000000e+01  1.67426448e-04  6.15504806e+00  1.67426448e-04  9.41082480e+00  1.67426448e-04  4.36196384e+00  1.67426448e-04  1.05018086e+01  1.67426448e-04  6.63275013e-01 
 1.67526448e-04  1.05000000e+01  1.67526448e-04  6.15490001e+00  1.67526448e-04  9.41084777e+00  1.67526448e-04  4.36189957e+00  1.67526448e-04  1.04981904e+01  1.67526448e-04  6.63656639e-01 
 1.67626448e-04  1.05000000e+01  1.67626448e-04  6.15475197e+00  1.67626448e-04  9.41086756e+00  1.67626448e-04  4.36199172e+00  1.67626448e-04  1.05018056e+01  1.67626448e-04  6.64038280e-01 
 1.67726448e-04  1.05000000e+01  1.67726448e-04  6.15460393e+00  1.67726448e-04  9.41089052e+00  1.67726448e-04  4.36192784e+00  1.67726448e-04  1.04981934e+01  1.67726448e-04  6.64419884e-01 
 1.67826448e-04  1.05000000e+01  1.67826448e-04  6.15445590e+00  1.67826448e-04  9.41091033e+00  1.67826448e-04  4.36201961e+00  1.67826448e-04  1.05018027e+01  1.67826448e-04  6.64801502e-01 
 1.67926448e-04  1.05000000e+01  1.67926448e-04  6.15430788e+00  1.67926448e-04  9.41093328e+00  1.67926448e-04  4.36195612e+00  1.67926448e-04  1.04981963e+01  1.67926448e-04  6.65183083e-01 
 1.68026448e-04  1.05000000e+01  1.68026448e-04  6.15415987e+00  1.68026448e-04  9.41095309e+00  1.68026448e-04  4.36204749e+00  1.68026448e-04  1.05017997e+01  1.68026448e-04  6.65564679e-01 
 1.68126448e-04  1.05000000e+01  1.68126448e-04  6.15401187e+00  1.68126448e-04  9.41097604e+00  1.68126448e-04  4.36198440e+00  1.68126448e-04  1.04981992e+01  1.68126448e-04  6.65946238e-01 
 1.68226448e-04  1.05000000e+01  1.68226448e-04  6.15386387e+00  1.68226448e-04  9.41099585e+00  1.68226448e-04  4.36207538e+00  1.68226448e-04  1.05017968e+01  1.68226448e-04  6.66327811e-01 
 1.68326448e-04  1.05000000e+01  1.68326448e-04  6.15371588e+00  1.68326448e-04  9.41101880e+00  1.68326448e-04  4.36201268e+00  1.68326448e-04  1.04982021e+01  1.68326448e-04  6.66709348e-01 
 1.68426448e-04  1.05000000e+01  1.68426448e-04  6.15356790e+00  1.68426448e-04  9.41103862e+00  1.68426448e-04  4.36210326e+00  1.68426448e-04  1.05017939e+01  1.68426448e-04  6.67090899e-01 
 1.68526448e-04  1.05000000e+01  1.68526448e-04  6.15341993e+00  1.68526448e-04  9.41106155e+00  1.68526448e-04  4.36204096e+00  1.68526448e-04  1.04982051e+01  1.68526448e-04  6.67472414e-01 
 1.68626448e-04  1.05000000e+01  1.68626448e-04  6.15327196e+00  1.68626448e-04  9.41108138e+00  1.68626448e-04  4.36213115e+00  1.68626448e-04  1.05017910e+01  1.68626448e-04  6.67853942e-01 
 1.68726448e-04  1.05000000e+01  1.68726448e-04  6.15312400e+00  1.68726448e-04  9.41110431e+00  1.68726448e-04  4.36206923e+00  1.68726448e-04  1.04982080e+01  1.68726448e-04  6.68235434e-01 
 1.68826448e-04  1.05000000e+01  1.68826448e-04  6.15297605e+00  1.68826448e-04  9.41112415e+00  1.68826448e-04  4.36215904e+00  1.68826448e-04  1.05017881e+01  1.68826448e-04  6.68616940e-01 
 1.68926448e-04  1.05000000e+01  1.68926448e-04  6.15282811e+00  1.68926448e-04  9.41114707e+00  1.68926448e-04  4.36209751e+00  1.68926448e-04  1.04982109e+01  1.68926448e-04  6.68998410e-01 
 1.69026448e-04  1.05000000e+01  1.69026448e-04  6.15268018e+00  1.69026448e-04  9.41116691e+00  1.69026448e-04  4.36218694e+00  1.69026448e-04  1.05017851e+01  1.69026448e-04  6.69379893e-01 
