 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)       
 4.71061287e-06  4.71061287e+00  4.71061287e-06  1.95883593e+00  4.71061287e-06  3.16342029e+00  4.71061287e-06  1.31332419e+00  4.71061287e-06 -5.70397742e-05  4.71061287e-06  3.48153998e-03 
 4.81061287e-06  4.81061287e+00  4.81061287e-06  2.17139291e+00  4.81061287e-06  3.25961193e+00  4.81061287e-06  1.41039324e+00  4.81061287e-06  7.01560746e-05  4.81061287e-06  3.56400606e-03 
 4.91061287e-06  4.91061287e+00  4.91061287e-06  2.38161323e+00  4.91061287e-06  3.35810934e+00  4.91061287e-06  1.50508922e+00  4.91061287e-06 -5.53684637e-05  4.91061287e-06  3.64599489e-03 
 5.01061287e-06  5.01061287e+00  5.01061287e-06  2.58648673e+00  5.01061287e-06  3.46476266e+00  5.01061287e-06  1.60512371e+00  5.01061287e-06  6.82118331e-05  5.01061287e-06  3.72666296e-03 
 5.11061287e-06  5.11061287e+00  5.11061287e-06  2.78225852e+00  5.11061287e-06  3.57720966e+00  5.11061287e-06  1.69773095e+00  5.11061287e-06 -5.38113361e-05  5.11061287e-06  3.80378968e-03 
 5.21061287e-06  5.21061287e+00  5.21061287e-06  2.96358914e+00  5.21061287e-06  3.70526789e+00  5.21061287e-06  1.78944634e+00  5.21061287e-06  6.64743576e-05  5.21061287e-06  3.87576287e-03 
 5.31061287e-06  5.31061287e+00  5.31061287e-06  3.12419151e+00  5.31061287e-06  3.84511678e+00  5.31061287e-06  1.86820782e+00  5.31061287e-06 -5.24111242e-05  5.31061287e-06  3.93946206e-03 
 5.41061287e-06  5.41061287e+00  5.41061287e-06  3.26135275e+00  5.41061287e-06  3.98971818e+00  5.41061287e-06  1.94024825e+00  5.41061287e-06  6.48886101e-05  5.41061287e-06  3.99426445e-03 
 5.51061287e-06  5.51061287e+00  5.51061287e-06  3.37728021e+00  5.51061287e-06  4.12705233e+00  5.51061287e-06  1.99825950e+00  5.51061287e-06 -5.11461658e-05  5.51061287e-06  4.04041744e-03 
 5.61061287e-06  5.61061287e+00  5.61061287e-06  3.47806267e+00  5.61061287e-06  4.25078128e+00  5.61061287e-06  2.05204181e+00  5.61061287e-06  6.35183791e-05  5.61061287e-06  4.08079789e-03 
 5.71061287e-06  5.71061287e+00  5.71061287e-06  3.56972112e+00  5.71061287e-06  4.36437782e+00  5.71061287e-06  2.09752847e+00  5.71061287e-06 -4.99626900e-05  5.71061287e-06  4.11726744e-03 
 5.81061287e-06  5.81061287e+00  5.81061287e-06  3.65562297e+00  5.81061287e-06  4.47408642e+00  5.81061287e-06  2.14289431e+00  5.81061287e-06  6.22610928e-05  5.81061287e-06  4.15165002e-03 
 5.91061287e-06  5.91061287e+00  5.91061287e-06  3.73640209e+00  5.91061287e-06  4.58562522e+00  5.91061287e-06  2.18225359e+00  5.91061287e-06 -4.89178809e-05  5.91061287e-06  4.18372326e-03 
 6.01061287e-06  6.01061287e+00  6.01061287e-06  3.81123674e+00  6.01061287e-06  4.70017395e+00  6.01061287e-06  2.22089238e+00  6.01061287e-06  6.11303716e-05  6.01061287e-06  4.21360367e-03 
 6.11061287e-06  6.11061287e+00  6.11061287e-06  3.87936938e+00  6.11061287e-06  4.81662173e+00  6.11061287e-06  2.25244412e+00  6.11061287e-06 -4.79554987e-05  6.11061287e-06  4.24051357e-03 
 6.21061287e-06  6.21061287e+00  6.21061287e-06  3.94138576e+00  6.21061287e-06  4.92970750e+00  6.21061287e-06  2.28017373e+00  6.21061287e-06  6.01061017e-05  6.21061287e-06  4.26491814e-03 
 6.31061287e-06  6.31061287e+00  6.31061287e-06  4.01116273e+00  6.31061287e-06  4.97951421e+00  6.31061287e-06  2.28749931e+00  6.31061287e-06  6.30790392e+00  6.31061287e-06  4.40854014e-03 
 6.38168713e-06  6.38168713e+00  6.38168713e-06  4.06572524e+00  6.38168713e-06  5.06589826e+00  6.38168713e-06  2.31736746e+00  6.38168713e-06  6.38432318e+00  6.38168713e-06  4.60599415e-03 
 6.44685908e-06  6.44685908e+00  6.44685908e-06  4.11000703e+00  6.44685908e-06  5.15681350e+00  6.44685908e-06  2.33605349e+00  6.44685908e-06  6.44420924e+00  6.44685908e-06  4.78692598e-03 
 6.53103064e-06  6.53103064e+00  6.53103064e-06  4.15696067e+00  6.53103064e-06  5.27543345e+00  6.53103064e-06  2.36186526e+00  6.53103064e-06  6.53362570e+00  6.53103064e-06  5.01874916e-03 
 6.62996493e-06  6.62996493e+00  6.62996493e-06  4.19924792e+00  6.62996493e-06  5.40909334e+00  6.62996493e-06  2.38134911e+00  6.62996493e-06  6.62736010e+00  6.62996493e-06  5.28987180e-03 
