 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)       
 1.69705487e-06  1.05000000e+01  1.69705487e-06  7.13835176e+00  1.69705487e-06  8.89009421e+00  1.69705487e-06  4.57514941e+00  1.69705487e-06  1.05043697e+01  1.69705487e-06  8.16917312e-03 
 1.79705487e-06  1.05000000e+01  1.79705487e-06  7.38826257e+00  1.79705487e-06  8.92410238e+00  1.79705487e-06  4.76760063e+00  1.79705487e-06  1.04956291e+01  1.79705487e-06  8.65792377e-03 
 1.89705487e-06  1.05000000e+01  1.89705487e-06  7.60696914e+00  1.89705487e-06  8.94498772e+00  1.89705487e-06  4.93277569e+00  1.89705487e-06  1.05043622e+01  1.89705487e-06  9.13238718e-03 
 1.99705487e-06  1.05000000e+01  1.99705487e-06  7.80350637e+00  1.99705487e-06  8.96021188e+00  1.99705487e-06  5.07720917e+00  1.99705487e-06  1.04956367e+01  1.99705487e-06  9.59659062e-03 
 2.09705487e-06  1.05000000e+01  2.09705487e-06  7.98136453e+00  2.09705487e-06  8.97494142e+00  2.09705487e-06  5.20527216e+00  2.09705487e-06  1.05043546e+01  2.09705487e-06  1.00521530e-02 
 2.19705487e-06  1.05000000e+01  2.19705487e-06  8.14091844e+00  2.19705487e-06  8.99199860e+00  2.19705487e-06  5.31744434e+00  2.19705487e-06  1.04956442e+01  2.19705487e-06  1.04993957e-02 
 2.29705487e-06  1.05000000e+01  2.29705487e-06  8.28215498e+00  2.29705487e-06  9.00978796e+00  2.29705487e-06  5.41522120e+00  2.29705487e-06  1.05043471e+01  2.29705487e-06  1.09383998e-02 
 2.39705487e-06  1.05000000e+01  2.39705487e-06  8.40599355e+00  2.39705487e-06  9.02738328e+00  2.39705487e-06  5.49928890e+00  2.39705487e-06  1.04956517e+01  2.39705487e-06  1.13696914e-02 
 2.49705487e-06  1.05000000e+01  2.49705487e-06  8.51419610e+00  2.49705487e-06  9.04299749e+00  2.49705487e-06  5.57196875e+00  2.49705487e-06  1.05043396e+01  2.49705487e-06  1.17940774e-02 
 2.59705487e-06  1.05000000e+01  2.59705487e-06  8.60878922e+00  2.59705487e-06  9.05717539e+00  2.59705487e-06  5.63453780e+00  2.59705487e-06  1.04956593e+01  2.59705487e-06  1.22125261e-02 
 2.69705487e-06  1.05000000e+01  2.69705487e-06  8.69157830e+00  2.69705487e-06  9.06952137e+00  2.69705487e-06  5.68902510e+00  2.69705487e-06  1.05043321e+01  2.69705487e-06  1.26258289e-02 
 2.79705487e-06  1.05000000e+01  2.79705487e-06  8.76400355e+00  2.79705487e-06  9.08117731e+00  2.79705487e-06  5.73622056e+00  2.79705487e-06  1.04956668e+01  2.79705487e-06  1.30346785e-02 
 2.89705487e-06  1.05000000e+01  2.89705487e-06  8.82718569e+00  2.89705487e-06  9.09169146e+00  2.89705487e-06  5.77746359e+00  2.89705487e-06  1.05043246e+01  2.89705487e-06  1.34395493e-02 
 2.99705487e-06  1.05000000e+01  2.99705487e-06  8.88206373e+00  2.99705487e-06  9.10188006e+00  2.99705487e-06  5.81316720e+00  2.99705487e-06  1.04956742e+01  2.99705487e-06  1.38409027e-02 
 3.09705487e-06  1.05000000e+01  3.09705487e-06  8.92948165e+00  3.09705487e-06  9.11100897e+00  3.09705487e-06  5.84430499e+00  3.09705487e-06  1.05043171e+01  3.09705487e-06  1.42390761e-02 
 3.19705487e-06  1.05000000e+01  3.19705487e-06  8.97024325e+00  3.19705487e-06  9.11975578e+00  3.19705487e-06  5.87118424e+00  3.19705487e-06  1.04956817e+01  3.19705487e-06  1.46344610e-02 
 3.29705487e-06  1.05000000e+01  3.29705487e-06  9.00510714e+00  3.29705487e-06  9.12738168e+00  3.29705487e-06  5.89458216e+00  3.29705487e-06  1.05043096e+01  3.29705487e-06  1.50273448e-02 
 3.39705487e-06  1.05000000e+01  3.39705487e-06  9.03478402e+00  3.39705487e-06  9.13461634e+00  3.39705487e-06  5.91475698e+00  3.39705487e-06  1.04956892e+01  3.39705487e-06  1.54180731e-02 
 3.49705487e-06  1.05000000e+01  3.49705487e-06  9.05991674e+00  3.49705487e-06  9.14078569e+00  3.49705487e-06  5.93231137e+00  3.49705487e-06  1.05043022e+01  3.49705487e-06  1.58068761e-02 
 3.59705487e-06  1.05000000e+01  3.59705487e-06  9.08108310e+00  3.59705487e-06  9.14665770e+00  3.59705487e-06  5.94744955e+00  3.59705487e-06  1.04956966e+01  3.59705487e-06  1.61940403e-02 
 3.69705487e-06  1.05000000e+01  3.69705487e-06  9.09879074e+00  3.69705487e-06  9.15157867e+00  3.69705487e-06  5.96061694e+00  3.69705487e-06  1.05042947e+01  3.69705487e-06  1.65797350e-02 
 3.79705487e-06  1.05000000e+01  3.79705487e-06  9.11348941e+00  3.79705487e-06  9.15631314e+00  3.79705487e-06  5.97197471e+00  3.79705487e-06  1.04957041e+01  3.79705487e-06  1.69641915e-02 
 3.89705487e-06  1.05000000e+01  3.89705487e-06  9.12557239e+00  3.89705487e-06  9.16020311e+00  3.89705487e-06  5.98184341e+00  3.89705487e-06  1.05042873e+01  3.89705487e-06  1.73475291e-02 
 3.99705487e-06  1.05000000e+01  3.99705487e-06  9.13538849e+00  3.99705487e-06  9.16399997e+00  3.99705487e-06  5.99035815e+00  3.99705487e-06  1.04957115e+01  3.99705487e-06  1.77299364e-02 
 4.09705487e-06  1.05000000e+01  4.09705487e-06  9.14324294e+00  4.09705487e-06  9.16704162e+00  4.09705487e-06  5.99774453e+00  4.09705487e-06  1.05042799e+01  4.09705487e-06  1.81114950e-02 
 4.19705487e-06  1.05000000e+01  4.19705487e-06  9.14940644e+00  4.19705487e-06  9.17006950e+00  4.19705487e-06  6.00412254e+00  4.19705487e-06  1.04957189e+01  4.19705487e-06  1.84923606e-02 
 4.29705487e-06  1.05000000e+01  4.29705487e-06  9.15411498e+00  4.29705487e-06  9.17242061e+00  4.29705487e-06  6.00964454e+00  4.29705487e-06  1.05042725e+01  4.29705487e-06  1.88725860e-02 
 4.39705487e-06  1.05000000e+01  4.39705487e-06  9.15757685e+00  4.39705487e-06  9.17482800e+00  4.39705487e-06  6.01442089e+00  4.39705487e-06  1.04957263e+01  4.39705487e-06  1.92523005e-02 
 4.49705487e-06  1.05000000e+01  4.49705487e-06  9.15997245e+00  4.49705487e-06  9.17662790e+00  4.49705487e-06  6.01854634e+00  4.49705487e-06  1.05042651e+01  4.49705487e-06  1.96315345e-02 
 4.59705487e-06  1.05000000e+01  4.59705487e-06  9.16146013e+00  4.59705487e-06  9.17854446e+00  4.59705487e-06  6.02212527e+00  4.59705487e-06  1.04957337e+01  4.59705487e-06  2.00103958e-02 
 4.69705487e-06  1.05000000e+01  4.69705487e-06  9.16217618e+00  4.69705487e-06  9.17991230e+00  4.69705487e-06  6.02520652e+00  4.69705487e-06  1.05042578e+01  4.69705487e-06  2.03888975e-02 
 4.79705487e-06  1.05000000e+01  4.79705487e-06  9.16223975e+00  4.79705487e-06  9.18144648e+00  4.79705487e-06  6.02789196e+00  4.79705487e-06  1.04957410e+01  4.79705487e-06  2.07671307e-02 
 4.89705487e-06  1.05000000e+01  4.89705487e-06  9.16175289e+00  4.89705487e-06  9.18247989e+00  4.89705487e-06  6.03019309e+00  4.89705487e-06  1.05042504e+01  4.89705487e-06  2.11450952e-02 
 4.99705487e-06  1.05000000e+01  4.99705487e-06  9.16080465e+00  4.99705487e-06  9.18371903e+00  4.99705487e-06  6.03221286e+00  4.99705487e-06  1.04957484e+01  4.99705487e-06  2.15228689e-02 
 5.09705487e-06  1.05000000e+01  5.09705487e-06  9.15947092e+00  5.09705487e-06  9.18449558e+00  5.09705487e-06  6.03393124e+00  5.09705487e-06  1.05042431e+01  5.09705487e-06  2.19004417e-02 
 5.19705487e-06  1.05000000e+01  5.19705487e-06  9.15781783e+00  5.19705487e-06  9.18550843e+00  5.19705487e-06  6.03545589e+00  5.19705487e-06  1.04957557e+01  5.19705487e-06  2.22778817e-02 
 5.29705487e-06  1.05000000e+01  5.29705487e-06  9.15590147e+00  5.29705487e-06  9.18608880e+00  5.29705487e-06  6.03673882e+00  5.29705487e-06  1.05042357e+01  5.29705487e-06  2.26551710e-02 
 5.39705487e-06  1.05000000e+01  5.39705487e-06  9.15377067e+00  5.39705487e-06  9.18692879e+00  5.39705487e-06  6.03789587e+00  5.39705487e-06  1.04957630e+01  5.39705487e-06  2.30323706e-02 
 5.49705487e-06  1.05000000e+01  5.49705487e-06  9.15146656e+00  5.49705487e-06  9.18735990e+00  5.49705487e-06  6.03885313e+00  5.49705487e-06  1.05042284e+01  5.49705487e-06  2.34094563e-02 
 5.59705487e-06  1.05000000e+01  5.59705487e-06  9.14902499e+00  5.59705487e-06  9.18806819e+00  5.59705487e-06  6.03973782e+00  5.59705487e-06  1.04957704e+01  5.59705487e-06  2.37864843e-02 
 5.69705487e-06  1.05000000e+01  5.69705487e-06  9.14647587e+00  5.69705487e-06  9.18838605e+00  5.69705487e-06  6.04045114e+00  5.69705487e-06  1.05042211e+01  5.69705487e-06  2.41634251e-02 
 5.79705487e-06  1.05000000e+01  5.79705487e-06  9.14384532e+00  5.79705487e-06  9.18899403e+00  5.79705487e-06  6.04113446e+00  5.79705487e-06  1.04957777e+01  5.79705487e-06  2.45403320e-02 
