 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_en)       
 2.65724035e-04  1.05000000e+01  2.65724035e-04  9.42989069e+00  2.65724035e-04  9.42988884e+00  2.65724035e-04  1.04999979e+01 
 2.66224035e-04  1.05000000e+01  2.66224035e-04  9.42989069e+00  2.66224035e-04  9.42988882e+00  2.66224035e-04  1.04999979e+01 
 2.66724035e-04  1.05000000e+01  2.66724035e-04  9.42989069e+00  2.66724035e-04  9.42988884e+00  2.66724035e-04  1.04999979e+01 
 2.67224035e-04  1.05000000e+01  2.67224035e-04  9.42989069e+00  2.67224035e-04  9.42988882e+00  2.67224035e-04  1.04999979e+01 
 2.67724035e-04  1.05000000e+01  2.67724035e-04  9.42989069e+00  2.67724035e-04  9.42988884e+00  2.67724035e-04  1.04999979e+01 
 2.68224035e-04  1.05000000e+01  2.68224035e-04  9.42989069e+00  2.68224035e-04  9.42988882e+00  2.68224035e-04  1.04999979e+01 
 2.68724035e-04  1.05000000e+01  2.68724035e-04  9.42989069e+00  2.68724035e-04  9.42988884e+00  2.68724035e-04  1.04999979e+01 
 2.69224035e-04  1.05000000e+01  2.69224035e-04  9.42989069e+00  2.69224035e-04  9.42988882e+00  2.69224035e-04  1.04999979e+01 
 2.69724035e-04  1.05000000e+01  2.69724035e-04  9.42989069e+00  2.69724035e-04  9.42988884e+00  2.69724035e-04  1.04999979e+01 
 2.70224035e-04  1.05000000e+01  2.70224035e-04  9.42989069e+00  2.70224035e-04  9.42988882e+00  2.70224035e-04  1.04999979e+01 
 2.70724035e-04  1.05000000e+01  2.70724035e-04  9.42989069e+00  2.70724035e-04  9.42988884e+00  2.70724035e-04  1.04999979e+01 
 2.71224035e-04  1.05000000e+01  2.71224035e-04  9.42989069e+00  2.71224035e-04  9.42988882e+00  2.71224035e-04  1.04999979e+01 
 2.71724035e-04  1.05000000e+01  2.71724035e-04  9.42989069e+00  2.71724035e-04  9.42988884e+00  2.71724035e-04  1.04999979e+01 
 2.72224035e-04  1.05000000e+01  2.72224035e-04  9.42989069e+00  2.72224035e-04  9.42988882e+00  2.72224035e-04  1.04999979e+01 
 2.72724035e-04  1.05000000e+01  2.72724035e-04  9.42989069e+00  2.72724035e-04  9.42988884e+00  2.72724035e-04  1.04999979e+01 
 2.73224035e-04  1.05000000e+01  2.73224035e-04  9.42989069e+00  2.73224035e-04  9.42988882e+00  2.73224035e-04  1.04999979e+01 
 2.73724035e-04  1.05000000e+01  2.73724035e-04  9.42989069e+00  2.73724035e-04  9.42988884e+00  2.73724035e-04  1.04999979e+01 
 2.74224035e-04  1.05000000e+01  2.74224035e-04  9.42989069e+00  2.74224035e-04  9.42988882e+00  2.74224035e-04  1.04999979e+01 
 2.74724035e-04  1.05000000e+01  2.74724035e-04  9.42989069e+00  2.74724035e-04  9.42988884e+00  2.74724035e-04  1.04999979e+01 
 2.75224035e-04  1.05000000e+01  2.75224035e-04  9.42989069e+00  2.75224035e-04  9.42988882e+00  2.75224035e-04  1.04999979e+01 
 2.75724035e-04  1.05000000e+01  2.75724035e-04  9.42989069e+00  2.75724035e-04  9.42988884e+00  2.75724035e-04  1.04999979e+01 
 2.76224035e-04  1.05000000e+01  2.76224035e-04  9.42989069e+00  2.76224035e-04  9.42988882e+00  2.76224035e-04  1.04999979e+01 
 2.76724035e-04  1.05000000e+01  2.76724035e-04  9.42989069e+00  2.76724035e-04  9.42988884e+00  2.76724035e-04  1.04999979e+01 
 2.77224035e-04  1.05000000e+01  2.77224035e-04  9.42989069e+00  2.77224035e-04  9.42988882e+00  2.77224035e-04  1.04999979e+01 
 2.77724035e-04  1.05000000e+01  2.77724035e-04  9.42989069e+00  2.77724035e-04  9.42988884e+00  2.77724035e-04  1.04999979e+01 
 2.78224035e-04  1.05000000e+01  2.78224035e-04  9.42989069e+00  2.78224035e-04  9.42988882e+00  2.78224035e-04  1.04999979e+01 
 2.78724035e-04  1.05000000e+01  2.78724035e-04  9.42989069e+00  2.78724035e-04  9.42988884e+00  2.78724035e-04  1.04999979e+01 
 2.79224035e-04  1.05000000e+01  2.79224035e-04  9.42989069e+00  2.79224035e-04  9.42988882e+00  2.79224035e-04  1.04999979e+01 
 2.79724035e-04  1.05000000e+01  2.79724035e-04  9.42989069e+00  2.79724035e-04  9.42988884e+00  2.79724035e-04  1.04999979e+01 
 2.80224035e-04  1.05000000e+01  2.80224035e-04  9.42989069e+00  2.80224035e-04  9.42988882e+00  2.80224035e-04  1.04999979e+01 
 2.80724035e-04  1.05000000e+01  2.80724035e-04  9.42989069e+00  2.80724035e-04  9.42988884e+00  2.80724035e-04  1.04999979e+01 
 2.81224035e-04  1.05000000e+01  2.81224035e-04  9.42989069e+00  2.81224035e-04  9.42988882e+00  2.81224035e-04  1.04999979e+01 
 2.81724035e-04  1.05000000e+01  2.81724035e-04  9.42989069e+00  2.81724035e-04  9.42988884e+00  2.81724035e-04  1.04999979e+01 
 2.82224035e-04  1.05000000e+01  2.82224035e-04  9.42989069e+00  2.82224035e-04  9.42988882e+00  2.82224035e-04  1.04999979e+01 
 2.82724035e-04  1.05000000e+01  2.82724035e-04  9.42989070e+00  2.82724035e-04  9.42988884e+00  2.82724035e-04  1.04999979e+01 
 2.83224035e-04  1.05000000e+01  2.83224035e-04  9.42989069e+00  2.83224035e-04  9.42988882e+00  2.83224035e-04  1.04999979e+01 
 2.83724035e-04  1.05000000e+01  2.83724035e-04  9.42989070e+00  2.83724035e-04  9.42988884e+00  2.83724035e-04  1.04999979e+01 
 2.84224035e-04  1.05000000e+01  2.84224035e-04  9.42989069e+00  2.84224035e-04  9.42988882e+00  2.84224035e-04  1.04999979e+01 
 2.84724035e-04  1.05000000e+01  2.84724035e-04  9.42989070e+00  2.84724035e-04  9.42988884e+00  2.84724035e-04  1.04999979e+01 
 2.85224035e-04  1.05000000e+01  2.85224035e-04  9.42989069e+00  2.85224035e-04  9.42988882e+00  2.85224035e-04  1.04999979e+01 
 2.85724035e-04  1.05000000e+01  2.85724035e-04  9.42989070e+00  2.85724035e-04  9.42988884e+00  2.85724035e-04  1.04999979e+01 
 2.86224035e-04  1.05000000e+01  2.86224035e-04  9.42989069e+00  2.86224035e-04  9.42988882e+00  2.86224035e-04  1.04999979e+01 
 2.86724035e-04  1.05000000e+01  2.86724035e-04  9.42989070e+00  2.86724035e-04  9.42988884e+00  2.86724035e-04  1.04999979e+01 
 2.87224035e-04  1.05000000e+01  2.87224035e-04  9.42989069e+00  2.87224035e-04  9.42988882e+00  2.87224035e-04  1.04999979e+01 
 2.87724035e-04  1.05000000e+01  2.87724035e-04  9.42989070e+00  2.87724035e-04  9.42988883e+00  2.87724035e-04  1.04999979e+01 
 2.88224035e-04  1.05000000e+01  2.88224035e-04  9.42989069e+00  2.88224035e-04  9.42988882e+00  2.88224035e-04  1.04999979e+01 
 2.88724035e-04  1.05000000e+01  2.88724035e-04  9.42989070e+00  2.88724035e-04  9.42988883e+00  2.88724035e-04  1.04999979e+01 
 2.89224035e-04  1.05000000e+01  2.89224035e-04  9.42989069e+00  2.89224035e-04  9.42988882e+00  2.89224035e-04  1.04999979e+01 
 2.89724035e-04  1.05000000e+01  2.89724035e-04  9.42989070e+00  2.89724035e-04  9.42988883e+00  2.89724035e-04  1.04999979e+01 
 2.90224035e-04  1.05000000e+01  2.90224035e-04  9.42989069e+00  2.90224035e-04  9.42988882e+00  2.90224035e-04  1.04999979e+01 
 2.90724035e-04  1.05000000e+01  2.90724035e-04  9.42989070e+00  2.90724035e-04  9.42988883e+00  2.90724035e-04  1.04999979e+01 
 2.91224035e-04  1.05000000e+01  2.91224035e-04  9.42989069e+00  2.91224035e-04  9.42988882e+00  2.91224035e-04  1.04999979e+01 
 2.91724035e-04  1.05000000e+01  2.91724035e-04  9.42989070e+00  2.91724035e-04  9.42988883e+00  2.91724035e-04  1.04999979e+01 
 2.92224035e-04  1.05000000e+01  2.92224035e-04  9.42989069e+00  2.92224035e-04  9.42988882e+00  2.92224035e-04  1.04999979e+01 
 2.92724035e-04  1.05000000e+01  2.92724035e-04  9.42989070e+00  2.92724035e-04  9.42988883e+00  2.92724035e-04  1.04999979e+01 
 2.93224035e-04  1.05000000e+01  2.93224035e-04  9.42989069e+00  2.93224035e-04  9.42988882e+00  2.93224035e-04  1.04999979e+01 
 2.93724035e-04  1.05000000e+01  2.93724035e-04  9.42989070e+00  2.93724035e-04  9.42988883e+00  2.93724035e-04  1.04999979e+01 
 2.94224035e-04  1.05000000e+01  2.94224035e-04  9.42989069e+00  2.94224035e-04  9.42988882e+00  2.94224035e-04  1.04999979e+01 
 2.94724035e-04  1.05000000e+01  2.94724035e-04  9.42989070e+00  2.94724035e-04  9.42988883e+00  2.94724035e-04  1.04999979e+01 
 2.95224035e-04  1.05000000e+01  2.95224035e-04  9.42989069e+00  2.95224035e-04  9.42988882e+00  2.95224035e-04  1.04999979e+01 
 2.95724035e-04  1.05000000e+01  2.95724035e-04  9.42989070e+00  2.95724035e-04  9.42988883e+00  2.95724035e-04  1.04999979e+01 
 2.96224035e-04  1.05000000e+01  2.96224035e-04  9.42989069e+00  2.96224035e-04  9.42988882e+00  2.96224035e-04  1.04999979e+01 
 2.96724035e-04  1.05000000e+01  2.96724035e-04  9.42989070e+00  2.96724035e-04  9.42988883e+00  2.96724035e-04  1.04999979e+01 
 2.97224035e-04  1.05000000e+01  2.97224035e-04  9.42989069e+00  2.97224035e-04  9.42988882e+00  2.97224035e-04  1.04999979e+01 
 2.97724035e-04  1.05000000e+01  2.97724035e-04  9.42989070e+00  2.97724035e-04  9.42988883e+00  2.97724035e-04  1.04999979e+01 
 2.98224035e-04  1.05000000e+01  2.98224035e-04  9.42989069e+00  2.98224035e-04  9.42988882e+00  2.98224035e-04  1.04999979e+01 
 2.98724035e-04  1.05000000e+01  2.98724035e-04  9.42989070e+00  2.98724035e-04  9.42988883e+00  2.98724035e-04  1.04999979e+01 
 2.99224035e-04  1.05000000e+01  2.99224035e-04  9.42989069e+00  2.99224035e-04  9.42988882e+00  2.99224035e-04  1.04999979e+01 
 2.99724035e-04  1.05000000e+01  2.99724035e-04  9.42989070e+00  2.99724035e-04  9.42988883e+00  2.99724035e-04  1.04999979e+01 
 3.00224035e-04  1.05000000e+01  3.00224035e-04  9.42989069e+00  3.00224035e-04  9.42988882e+00  3.00224035e-04  1.04999979e+01 
 3.00724035e-04  1.05000000e+01  3.00724035e-04  9.42989070e+00  3.00724035e-04  9.42988883e+00  3.00724035e-04  1.04999979e+01 
 3.01224035e-04  1.05000000e+01  3.01224035e-04  9.42989069e+00  3.01224035e-04  9.42988882e+00  3.01224035e-04  1.04999979e+01 
 3.01724035e-04  1.05000000e+01  3.01724035e-04  9.42989070e+00  3.01724035e-04  9.42988883e+00  3.01724035e-04  1.04999979e+01 
 3.02224035e-04  1.05000000e+01  3.02224035e-04  9.42989069e+00  3.02224035e-04  9.42988882e+00  3.02224035e-04  1.04999979e+01 
 3.02724035e-04  1.05000000e+01  3.02724035e-04  9.42989070e+00  3.02724035e-04  9.42988883e+00  3.02724035e-04  1.04999979e+01 
 3.03224035e-04  1.05000000e+01  3.03224035e-04  9.42989069e+00  3.03224035e-04  9.42988882e+00  3.03224035e-04  1.04999979e+01 
 3.03724035e-04  1.05000000e+01  3.03724035e-04  9.42989070e+00  3.03724035e-04  9.42988883e+00  3.03724035e-04  1.04999979e+01 
 3.04224035e-04  1.05000000e+01  3.04224035e-04  9.42989069e+00  3.04224035e-04  9.42988882e+00  3.04224035e-04  1.04999979e+01 
 3.04724035e-04  1.05000000e+01  3.04724035e-04  9.42989070e+00  3.04724035e-04  9.42988883e+00  3.04724035e-04  1.04999979e+01 
 3.05224035e-04  1.05000000e+01  3.05224035e-04  9.42989069e+00  3.05224035e-04  9.42988882e+00  3.05224035e-04  1.04999979e+01 
 3.05724035e-04  1.05000000e+01  3.05724035e-04  9.42989070e+00  3.05724035e-04  9.42988883e+00  3.05724035e-04  1.04999979e+01 
 3.06224035e-04  1.05000000e+01  3.06224035e-04  9.42989069e+00  3.06224035e-04  9.42988882e+00  3.06224035e-04  1.04999979e+01 
 3.06724035e-04  1.05000000e+01  3.06724035e-04  9.42989070e+00  3.06724035e-04  9.42988883e+00  3.06724035e-04  1.04999979e+01 
 3.07224035e-04  1.05000000e+01  3.07224035e-04  9.42989069e+00  3.07224035e-04  9.42988882e+00  3.07224035e-04  1.04999979e+01 
 3.07724035e-04  1.05000000e+01  3.07724035e-04  9.42989070e+00  3.07724035e-04  9.42988883e+00  3.07724035e-04  1.04999979e+01 
 3.08224035e-04  1.05000000e+01  3.08224035e-04  9.42989069e+00  3.08224035e-04  9.42988882e+00  3.08224035e-04  1.04999979e+01 
 3.08724035e-04  1.05000000e+01  3.08724035e-04  9.42989070e+00  3.08724035e-04  9.42988883e+00  3.08724035e-04  1.04999979e+01 
 3.09224035e-04  1.05000000e+01  3.09224035e-04  9.42989069e+00  3.09224035e-04  9.42988882e+00  3.09224035e-04  1.04999979e+01 
 3.09724035e-04  1.05000000e+01  3.09724035e-04  9.42989070e+00  3.09724035e-04  9.42988883e+00  3.09724035e-04  1.04999979e+01 
 3.10224035e-04  1.05000000e+01  3.10224035e-04  9.42989069e+00  3.10224035e-04  9.42988882e+00  3.10224035e-04  1.04999979e+01 
 3.10724035e-04  1.05000000e+01  3.10724035e-04  9.42989070e+00  3.10724035e-04  9.42988883e+00  3.10724035e-04  1.04999979e+01 
 3.11224035e-04  1.05000000e+01  3.11224035e-04  9.42989069e+00  3.11224035e-04  9.42988882e+00  3.11224035e-04  1.04999979e+01 
 3.11724035e-04  1.05000000e+01  3.11724035e-04  9.42989070e+00  3.11724035e-04  9.42988883e+00  3.11724035e-04  1.04999979e+01 
 3.12224035e-04  1.05000000e+01  3.12224035e-04  9.42989069e+00  3.12224035e-04  9.42988882e+00  3.12224035e-04  1.04999979e+01 
 3.12724035e-04  1.05000000e+01  3.12724035e-04  9.42989070e+00  3.12724035e-04  9.42988883e+00  3.12724035e-04  1.04999979e+01 
 3.13224035e-04  1.05000000e+01  3.13224035e-04  9.42989069e+00  3.13224035e-04  9.42988882e+00  3.13224035e-04  1.04999979e+01 
 3.13724035e-04  1.05000000e+01  3.13724035e-04  9.42989070e+00  3.13724035e-04  9.42988883e+00  3.13724035e-04  1.04999979e+01 
 3.14224035e-04  1.05000000e+01  3.14224035e-04  9.42989069e+00  3.14224035e-04  9.42988882e+00  3.14224035e-04  1.04999979e+01 
 3.14724035e-04  1.05000000e+01  3.14724035e-04  9.42989070e+00  3.14724035e-04  9.42988883e+00  3.14724035e-04  1.04999979e+01 
 3.15224035e-04  1.05000000e+01  3.15224035e-04  9.42989069e+00  3.15224035e-04  9.42988882e+00  3.15224035e-04  1.04999979e+01 
 3.15724035e-04  1.05000000e+01  3.15724035e-04  9.42989070e+00  3.15724035e-04  9.42988883e+00  3.15724035e-04  1.04999979e+01 
 3.16224035e-04  1.05000000e+01  3.16224035e-04  9.42989069e+00  3.16224035e-04  9.42988882e+00  3.16224035e-04  1.04999979e+01 
 3.16724035e-04  1.05000000e+01  3.16724035e-04  9.42989070e+00  3.16724035e-04  9.42988883e+00  3.16724035e-04  1.04999979e+01 
 3.17224035e-04  1.05000000e+01  3.17224035e-04  9.42989069e+00  3.17224035e-04  9.42988882e+00  3.17224035e-04  1.04999979e+01 
 3.17724035e-04  1.05000000e+01  3.17724035e-04  9.42989070e+00  3.17724035e-04  9.42988883e+00  3.17724035e-04  1.04999979e+01 
 3.18224035e-04  1.05000000e+01  3.18224035e-04  9.42989069e+00  3.18224035e-04  9.42988882e+00  3.18224035e-04  1.04999979e+01 
 3.18724035e-04  1.05000000e+01  3.18724035e-04  9.42989070e+00  3.18724035e-04  9.42988883e+00  3.18724035e-04  1.04999979e+01 
 3.19224035e-04  1.05000000e+01  3.19224035e-04  9.42989069e+00  3.19224035e-04  9.42988882e+00  3.19224035e-04  1.04999979e+01 
 3.19724035e-04  1.05000000e+01  3.19724035e-04  9.42989070e+00  3.19724035e-04  9.42988883e+00  3.19724035e-04  1.04999979e+01 
 3.20224035e-04  1.05000000e+01  3.20224035e-04  9.42989069e+00  3.20224035e-04  9.42988882e+00  3.20224035e-04  1.04999979e+01 
 3.20724035e-04  1.05000000e+01  3.20724035e-04  9.42989070e+00  3.20724035e-04  9.42988883e+00  3.20724035e-04  1.04999979e+01 
 3.21224035e-04  1.05000000e+01  3.21224035e-04  9.42989069e+00  3.21224035e-04  9.42988882e+00  3.21224035e-04  1.04999979e+01 
 3.21724035e-04  1.05000000e+01  3.21724035e-04  9.42989070e+00  3.21724035e-04  9.42988883e+00  3.21724035e-04  1.04999979e+01 
 3.22224035e-04  1.05000000e+01  3.22224035e-04  9.42989069e+00  3.22224035e-04  9.42988882e+00  3.22224035e-04  1.04999979e+01 
 3.22724035e-04  1.05000000e+01  3.22724035e-04  9.42989070e+00  3.22724035e-04  9.42988883e+00  3.22724035e-04  1.04999979e+01 
 3.23224035e-04  1.05000000e+01  3.23224035e-04  9.42989069e+00  3.23224035e-04  9.42988882e+00  3.23224035e-04  1.04999979e+01 
 3.23724035e-04  1.05000000e+01  3.23724035e-04  9.42989070e+00  3.23724035e-04  9.42988883e+00  3.23724035e-04  1.04999979e+01 
 3.24224035e-04  1.05000000e+01  3.24224035e-04  9.42989069e+00  3.24224035e-04  9.42988882e+00  3.24224035e-04  1.04999979e+01 
 3.24724035e-04  1.05000000e+01  3.24724035e-04  9.42989070e+00  3.24724035e-04  9.42988883e+00  3.24724035e-04  1.04999979e+01 
 3.25224035e-04  1.05000000e+01  3.25224035e-04  9.42989069e+00  3.25224035e-04  9.42988882e+00  3.25224035e-04  1.04999979e+01 
 3.25724035e-04  1.05000000e+01  3.25724035e-04  9.42989070e+00  3.25724035e-04  9.42988883e+00  3.25724035e-04  1.04999979e+01 
 3.26224035e-04  1.05000000e+01  3.26224035e-04  9.42989069e+00  3.26224035e-04  9.42988882e+00  3.26224035e-04  1.04999979e+01 
 3.26724035e-04  1.05000000e+01  3.26724035e-04  9.42989070e+00  3.26724035e-04  9.42988883e+00  3.26724035e-04  1.04999979e+01 
 3.27224035e-04  1.05000000e+01  3.27224035e-04  9.42989069e+00  3.27224035e-04  9.42988882e+00  3.27224035e-04  1.04999979e+01 
 3.27724035e-04  1.05000000e+01  3.27724035e-04  9.42989070e+00  3.27724035e-04  9.42988883e+00  3.27724035e-04  1.04999979e+01 
 3.28224035e-04  1.05000000e+01  3.28224035e-04  9.42989069e+00  3.28224035e-04  9.42988882e+00  3.28224035e-04  1.04999979e+01 
 3.28724035e-04  1.05000000e+01  3.28724035e-04  9.42989070e+00  3.28724035e-04  9.42988883e+00  3.28724035e-04  1.04999979e+01 
 3.29224035e-04  1.05000000e+01  3.29224035e-04  9.42989069e+00  3.29224035e-04  9.42988882e+00  3.29224035e-04  1.04999979e+01 
 3.29724035e-04  1.05000000e+01  3.29724035e-04  9.42989070e+00  3.29724035e-04  9.42988883e+00  3.29724035e-04  1.04999979e+01 
 3.30224035e-04  1.05000000e+01  3.30224035e-04  9.42989069e+00  3.30224035e-04  9.42988882e+00  3.30224035e-04  1.04999979e+01 
 3.30724035e-04  1.05000000e+01  3.30724035e-04  9.42989070e+00  3.30724035e-04  9.42988883e+00  3.30724035e-04  1.04999979e+01 
 3.31224035e-04  1.05000000e+01  3.31224035e-04  9.42989069e+00  3.31224035e-04  9.42988882e+00  3.31224035e-04  1.04999979e+01 
 3.31724035e-04  1.05000000e+01  3.31724035e-04  9.42989070e+00  3.31724035e-04  9.42988883e+00  3.31724035e-04  1.04999979e+01 
 3.32224035e-04  1.05000000e+01  3.32224035e-04  9.42989069e+00  3.32224035e-04  9.42988882e+00  3.32224035e-04  1.04999979e+01 
 3.32724035e-04  1.05000000e+01  3.32724035e-04  9.42989070e+00  3.32724035e-04  9.42988883e+00  3.32724035e-04  1.04999979e+01 
 3.33224035e-04  1.05000000e+01  3.33224035e-04  9.42989069e+00  3.33224035e-04  9.42988882e+00  3.33224035e-04  1.04999979e+01 
 3.33724035e-04  1.05000000e+01  3.33724035e-04  9.42989070e+00  3.33724035e-04  9.42988883e+00  3.33724035e-04  1.04999979e+01 
 3.34224035e-04  1.05000000e+01  3.34224035e-04  9.42989069e+00  3.34224035e-04  9.42988882e+00  3.34224035e-04  1.04999979e+01 
 3.34724035e-04  1.05000000e+01  3.34724035e-04  9.42989070e+00  3.34724035e-04  9.42988883e+00  3.34724035e-04  1.04999979e+01 
 3.35224035e-04  1.05000000e+01  3.35224035e-04  9.42989069e+00  3.35224035e-04  9.42988882e+00  3.35224035e-04  1.04999979e+01 
 3.35724035e-04  1.05000000e+01  3.35724035e-04  9.42989070e+00  3.35724035e-04  9.42988883e+00  3.35724035e-04  1.04999979e+01 
 3.36224035e-04  1.05000000e+01  3.36224035e-04  9.42989069e+00  3.36224035e-04  9.42988882e+00  3.36224035e-04  1.04999979e+01 
 3.36724035e-04  1.05000000e+01  3.36724035e-04  9.42989070e+00  3.36724035e-04  9.42988883e+00  3.36724035e-04  1.04999979e+01 
 3.37224035e-04  1.05000000e+01  3.37224035e-04  9.42989069e+00  3.37224035e-04  9.42988882e+00  3.37224035e-04  1.04999979e+01 
 3.37724035e-04  1.05000000e+01  3.37724035e-04  9.42989070e+00  3.37724035e-04  9.42988883e+00  3.37724035e-04  1.04999979e+01 
 3.38224035e-04  1.05000000e+01  3.38224035e-04  9.42989069e+00  3.38224035e-04  9.42988882e+00  3.38224035e-04  1.04999979e+01 
 3.38724035e-04  1.05000000e+01  3.38724035e-04  9.42989070e+00  3.38724035e-04  9.42988883e+00  3.38724035e-04  1.04999979e+01 
 3.39224035e-04  1.05000000e+01  3.39224035e-04  9.42989069e+00  3.39224035e-04  9.42988882e+00  3.39224035e-04  1.04999979e+01 
 3.39724035e-04  1.05000000e+01  3.39724035e-04  9.42989070e+00  3.39724035e-04  9.42988883e+00  3.39724035e-04  1.04999979e+01 
 3.40224035e-04  1.05000000e+01  3.40224035e-04  9.42989070e+00  3.40224035e-04  9.42988882e+00  3.40224035e-04  1.04999979e+01 
 3.40724035e-04  1.05000000e+01  3.40724035e-04  9.42989070e+00  3.40724035e-04  9.42988883e+00  3.40724035e-04  1.04999979e+01 
 3.41224035e-04  1.05000000e+01  3.41224035e-04  9.42989070e+00  3.41224035e-04  9.42988882e+00  3.41224035e-04  1.04999979e+01 
 3.41724035e-04  1.05000000e+01  3.41724035e-04  9.42989070e+00  3.41724035e-04  9.42988883e+00  3.41724035e-04  1.04999979e+01 
 3.42224035e-04  1.05000000e+01  3.42224035e-04  9.42989070e+00  3.42224035e-04  9.42988882e+00  3.42224035e-04  1.04999979e+01 
 3.42724035e-04  1.05000000e+01  3.42724035e-04  9.42989070e+00  3.42724035e-04  9.42988883e+00  3.42724035e-04  1.04999979e+01 
 3.43224035e-04  1.05000000e+01  3.43224035e-04  9.42989070e+00  3.43224035e-04  9.42988882e+00  3.43224035e-04  1.04999979e+01 
 3.43724035e-04  1.05000000e+01  3.43724035e-04  9.42989070e+00  3.43724035e-04  9.42988883e+00  3.43724035e-04  1.04999979e+01 
 3.44224035e-04  1.05000000e+01  3.44224035e-04  9.42989070e+00  3.44224035e-04  9.42988882e+00  3.44224035e-04  1.04999979e+01 
 3.44724035e-04  1.05000000e+01  3.44724035e-04  9.42989070e+00  3.44724035e-04  9.42988883e+00  3.44724035e-04  1.04999979e+01 
 3.45224035e-04  1.05000000e+01  3.45224035e-04  9.42989070e+00  3.45224035e-04  9.42988882e+00  3.45224035e-04  1.04999979e+01 
 3.45724035e-04  1.05000000e+01  3.45724035e-04  9.42989070e+00  3.45724035e-04  9.42988883e+00  3.45724035e-04  1.04999979e+01 
 3.46224035e-04  1.05000000e+01  3.46224035e-04  9.42989070e+00  3.46224035e-04  9.42988882e+00  3.46224035e-04  1.04999979e+01 
 3.46724035e-04  1.05000000e+01  3.46724035e-04  9.42989070e+00  3.46724035e-04  9.42988883e+00  3.46724035e-04  1.04999979e+01 
 3.47224035e-04  1.05000000e+01  3.47224035e-04  9.42989070e+00  3.47224035e-04  9.42988882e+00  3.47224035e-04  1.04999979e+01 
 3.47724035e-04  1.05000000e+01  3.47724035e-04  9.42989070e+00  3.47724035e-04  9.42988883e+00  3.47724035e-04  1.04999979e+01 
 3.48224035e-04  1.05000000e+01  3.48224035e-04  9.42989070e+00  3.48224035e-04  9.42988882e+00  3.48224035e-04  1.04999979e+01 
 3.48724035e-04  1.05000000e+01  3.48724035e-04  9.42989070e+00  3.48724035e-04  9.42988883e+00  3.48724035e-04  1.04999979e+01 
 3.49224035e-04  1.05000000e+01  3.49224035e-04  9.42989070e+00  3.49224035e-04  9.42988882e+00  3.49224035e-04  1.04999979e+01 
 3.49724035e-04  1.05000000e+01  3.49724035e-04  9.42989070e+00  3.49724035e-04  9.42988883e+00  3.49724035e-04  1.04999979e+01 
 3.50224035e-04  1.05000000e+01  3.50224035e-04  9.42989070e+00  3.50224035e-04  9.42988882e+00  3.50224035e-04  1.04999979e+01 
 3.50724035e-04  1.05000000e+01  3.50724035e-04  9.42989070e+00  3.50724035e-04  9.42988883e+00  3.50724035e-04  1.04999979e+01 
 3.51224035e-04  1.05000000e+01  3.51224035e-04  9.42989070e+00  3.51224035e-04  9.42988882e+00  3.51224035e-04  1.04999979e+01 
 3.51724035e-04  1.05000000e+01  3.51724035e-04  9.42989070e+00  3.51724035e-04  9.42988883e+00  3.51724035e-04  1.04999979e+01 
 3.52224035e-04  1.05000000e+01  3.52224035e-04  9.42989070e+00  3.52224035e-04  9.42988882e+00  3.52224035e-04  1.04999979e+01 
 3.52724035e-04  1.05000000e+01  3.52724035e-04  9.42989070e+00  3.52724035e-04  9.42988883e+00  3.52724035e-04  1.04999979e+01 
 3.53224035e-04  1.05000000e+01  3.53224035e-04  9.42989070e+00  3.53224035e-04  9.42988882e+00  3.53224035e-04  1.04999979e+01 
 3.53724035e-04  1.05000000e+01  3.53724035e-04  9.42989070e+00  3.53724035e-04  9.42988883e+00  3.53724035e-04  1.04999979e+01 
 3.54224035e-04  1.05000000e+01  3.54224035e-04  9.42989070e+00  3.54224035e-04  9.42988882e+00  3.54224035e-04  1.04999979e+01 
 3.54724035e-04  1.05000000e+01  3.54724035e-04  9.42989070e+00  3.54724035e-04  9.42988883e+00  3.54724035e-04  1.04999979e+01 
 3.55224035e-04  1.05000000e+01  3.55224035e-04  9.42989070e+00  3.55224035e-04  9.42988882e+00  3.55224035e-04  1.04999979e+01 
 3.55724035e-04  1.05000000e+01  3.55724035e-04  9.42989070e+00  3.55724035e-04  9.42988883e+00  3.55724035e-04  1.04999979e+01 
 3.56224035e-04  1.05000000e+01  3.56224035e-04  9.42989070e+00  3.56224035e-04  9.42988882e+00  3.56224035e-04  1.04999979e+01 
 3.56724035e-04  1.05000000e+01  3.56724035e-04  9.42989070e+00  3.56724035e-04  9.42988883e+00  3.56724035e-04  1.04999979e+01 
 3.57224035e-04  1.05000000e+01  3.57224035e-04  9.42989070e+00  3.57224035e-04  9.42988882e+00  3.57224035e-04  1.04999979e+01 
 3.57724035e-04  1.05000000e+01  3.57724035e-04  9.42989070e+00  3.57724035e-04  9.42988883e+00  3.57724035e-04  1.04999979e+01 
 3.58224035e-04  1.05000000e+01  3.58224035e-04  9.42989070e+00  3.58224035e-04  9.42988882e+00  3.58224035e-04  1.04999979e+01 
 3.58724035e-04  1.05000000e+01  3.58724035e-04  9.42989070e+00  3.58724035e-04  9.42988883e+00  3.58724035e-04  1.04999979e+01 
 3.59224035e-04  1.05000000e+01  3.59224035e-04  9.42989070e+00  3.59224035e-04  9.42988882e+00  3.59224035e-04  1.04999979e+01 
