 2.53386912e-03 -2.53744946e-02  2.53386912e-03  4.52407837e-01 
 2.54386912e-03 -2.53744943e-02  2.54386912e-03  4.52407838e-01 
 2.55386912e-03 -2.53744946e-02  2.55386912e-03  4.52407837e-01 
 2.56386912e-03 -2.53744943e-02  2.56386912e-03  4.52407838e-01 
 2.57386912e-03 -2.53744946e-02  2.57386912e-03  4.52407837e-01 
 2.58386912e-03 -2.53744943e-02  2.58386912e-03  4.52407838e-01 
 2.59386912e-03 -2.53744946e-02  2.59386912e-03  4.52407837e-01 
 2.60386912e-03 -2.53744943e-02  2.60386912e-03  4.52407838e-01 
 2.61386912e-03 -2.53744946e-02  2.61386912e-03  4.52407837e-01 
 2.62386912e-03 -2.53744943e-02  2.62386912e-03  4.52407838e-01 
 2.63386912e-03 -2.53744946e-02  2.63386912e-03  4.52407837e-01 
 2.64386912e-03 -2.53744943e-02  2.64386912e-03  4.52407838e-01 
