 1.89870977e-07  5.42686597e-08  1.89870977e-07  9.67738224e-02  1.89870977e-07  2.52193680e-02  1.89870977e-07  1.11260515e-01 
 2.33173176e-07  6.69574975e-08  2.33173176e-07  1.18943424e-01  2.33173176e-07  3.41808523e-02  2.33173176e-07  1.37830610e-01 
 3.19777573e-07  9.31142064e-08  3.19777573e-07  1.63241624e-01  3.19777573e-07  5.56301576e-02  3.19777573e-07  1.91960287e-01 
 4.92986367e-07  1.47201033e-07  4.92986367e-07  2.51622010e-01  4.92986367e-07  1.08976213e-01  4.92986367e-07  3.03267927e-01 
 5.00000000e-07  1.49439479e-07  5.00000000e-07  2.55193528e-01  5.00000000e-07  1.11369783e-01  5.00000000e-07  3.07856904e-01 
 5.03668949e-07  1.50611785e-07  5.03668949e-07  2.57061478e-01  5.03668949e-07  1.12628368e-01  5.03668949e-07  3.10260367e-01 
 5.11006848e-07  1.52956897e-07  5.11006848e-07  2.60796756e-01  5.11006848e-07  1.15158401e-01  5.11006848e-07  3.15070181e-01 
 5.22857428e-07  1.56745874e-07  5.22857428e-07  2.66827472e-01  5.22857428e-07  1.19280356e-01  5.22857428e-07  3.22847548e-01 
 5.46558589e-07  1.64328616e-07  5.46558589e-07  2.78882604e-01  5.46558589e-07  1.27656235e-01  5.46558589e-07  3.38437755e-01 
 5.93960911e-07  1.79502245e-07  5.93960911e-07  3.02965487e-01  5.93960911e-07  1.44928871e-01  5.93960911e-07  3.69748281e-01 
 6.43017103e-07  1.95201306e-07  6.43017103e-07  3.27845301e-01  6.43017103e-07  1.63531625e-01  6.43017103e-07  4.02312936e-01 
 6.89139149e-07  2.09942380e-07  6.89139149e-07  3.51190892e-01  6.89139149e-07  1.81702726e-01  6.89139149e-07  4.33060254e-01 
 7.15030192e-07  2.18204312e-07  7.15030192e-07  3.64274422e-01  7.15030192e-07  1.92197623e-01  7.15030192e-07  4.50371046e-01 
 7.30312607e-07  2.23075078e-07  7.30312607e-07  3.71989135e-01  7.30312607e-07  1.98493340e-01  7.30312607e-07  4.60604653e-01 
 7.39877725e-07  2.26120997e-07  7.39877725e-07  3.76814525e-01  7.39877725e-07  2.02472336e-01  7.39877725e-07  4.67015357e-01 
 7.44580599e-07  2.27617767e-07  7.44580599e-07  3.79186095e-01  7.44580599e-07  2.04439647e-01  7.44580599e-07  4.70168820e-01 
 7.49635188e-07  2.29225829e-07  7.49635188e-07  3.81734328e-01  7.49635188e-07  2.06562179e-01  7.49635188e-07  4.73559187e-01 
 7.53997529e-07  2.30613099e-07  7.53997529e-07  3.83932974e-01  7.53997529e-07  2.08400783e-01  7.53997529e-07  4.76486094e-01 
 7.58715651e-07  2.32112903e-07  7.58715651e-07  3.86310305e-01  7.58715651e-07  2.10396413e-01  7.58715651e-07  4.79652590e-01 
 7.68151894e-07  2.35110531e-07  7.68151894e-07  3.91062946e-01  7.68151894e-07  2.14409829e-01  7.68151894e-07  4.85988209e-01 
 7.83910830e-07  2.40110429e-07  7.83910830e-07  3.98993808e-01  7.83910830e-07  2.21178739e-01  7.83910830e-07  4.96576217e-01 
 8.12959981e-07  2.49304398e-07  8.12959981e-07  4.13590885e-01  8.12959981e-07  2.33876520e-01  8.12959981e-07  5.16112823e-01 
 8.49810269e-07  2.60921104e-07  8.49810269e-07  4.32060937e-01  8.49810269e-07  2.50403698e-01  8.49810269e-07  5.40915145e-01 
 9.08464509e-07  2.79295944e-07  9.08464509e-07  4.61323127e-01  9.08464509e-07  2.77707023e-01  9.08464509e-07  5.80346410e-01 
 1.00000000e-06  3.07681069e-07  1.00000000e-06  5.06546000e-01  1.00000000e-06  3.22938261e-01  1.00000000e-06  6.42001787e-01 
 1.01044176e-06  3.10895231e-07  1.01044176e-06  5.11667861e-01  1.01044176e-06  3.28311060e-01  1.01044176e-06  6.49085639e-01 
 1.03132529e-06  3.17310711e-07  1.03132529e-06  5.21888092e-01  1.03132529e-06  3.39191544e-01  1.03132529e-06  6.63323808e-01 
 1.07309234e-06  3.30069683e-07  1.07309234e-06  5.42180894e-01  1.07309234e-06  3.61496096e-01  1.07309234e-06  6.91904780e-01 
 1.15662644e-06  3.55199280e-07  1.15662644e-06  5.81843976e-01  1.15662644e-06  4.08344263e-01  1.15662644e-06  7.49070014e-01 
 1.22817371e-06  3.76204289e-07  1.22817371e-06  6.14326156e-01  1.22817371e-06  4.50949150e-01  1.22817371e-06  7.97832410e-01 
 1.30007045e-06  3.96730173e-07  1.30007045e-06  6.44753199e-01  1.30007045e-06  4.96177846e-01  1.30007045e-06  8.46278512e-01 
 1.37313440e-06  4.16782583e-07  1.37313440e-06  6.72239210e-01  1.37313440e-06  5.44722267e-01  1.37313440e-06  8.94151946e-01 
 1.45223719e-06  4.37166404e-07  1.45223719e-06  6.96588089e-01  1.45223719e-06  6.00293831e-01  1.45223719e-06  9.42208124e-01 
